,date,CS,ADM0_EN,ADM1_EN,ADM2_EN,ML1,ML2,admin1Name_en,admin2Name_en,Total,adjusted_population,CS_1,CS_2,CS_3,CS_4,CS_5,pop_CS,ML1_1,ML1_2,ML1_3,ML1_4,ML1_5,pop_ML1,ML2_1,ML2_2,ML2_3,ML2_4,ML2_5,pop_ML2
77,2009-07-01,2.0,Ethiopia,SNNP,Kefa,3.0,3.0,SNNP,Kefa,1053546,801203,0.0,801203.0,0.0,0.0,0.0,801203.0,0.0,0.0,801203.0,0.0,0.0,801203.0,0.0,0.0,801203.0,0.0,0.0,801203.0
78,2009-07-01,2.0,Ethiopia,SNNP,Konta Special,3.0,3.0,SNNP,Konta Special,119904,91184,0.0,91184.0,0.0,0.0,0.0,91184.0,0.0,0.0,91184.0,0.0,0.0,91184.0,0.0,0.0,91184.0,0.0,0.0,91184.0
79,2009-07-01,2.0,Ethiopia,Gambela,Mejenger,3.0,2.0,Gambela,Mejenger,81617,62068,0.0,62068.0,0.0,0.0,0.0,62068.0,0.0,0.0,62068.0,0.0,0.0,62068.0,0.0,62068.0,0.0,0.0,0.0,62068.0
80,2009-07-01,2.0,Ethiopia,Benishangul Gumz,Asosa,2.0,2.0,Benishangul Gumz,Asosa,402287,305932,0.0,305932.0,0.0,0.0,0.0,305932.0,0.0,305932.0,0.0,0.0,0.0,305932.0,0.0,305932.0,0.0,0.0,0.0,305932.0
81,2009-07-01,2.0,Ethiopia,Dire Dawa,Dire Dawa urban,2.0,2.0,Dire Dawa,Dire Dawa urban,319985,243342,0.0,243342.0,0.0,0.0,0.0,243342.0,0.0,243342.0,0.0,0.0,0.0,243342.0,0.0,243342.0,0.0,0.0,0.0,243342.0
82,2009-07-01,2.0,Ethiopia,Oromia,Horo Gudru Wellega,2.0,2.0,Oromia,Horo Gudru Wellega,791731,602097,0.0,602097.0,0.0,0.0,0.0,602097.0,0.0,602097.0,0.0,0.0,0.0,602097.0,0.0,602097.0,0.0,0.0,0.0,602097.0
83,2009-07-01,2.0,Ethiopia,Oromia,Kelem Wellega,2.0,2.0,Oromia,Kelem Wellega,1141498,868089,0.0,868089.0,0.0,0.0,0.0,868089.0,0.0,868089.0,0.0,0.0,0.0,868089.0,0.0,868089.0,0.0,0.0,0.0,868089.0
84,2009-07-01,2.0,Ethiopia,Benishangul Gumz,Mao Komo Special,2.0,2.0,Benishangul Gumz,Mao Komo Special,70414,53548,0.0,53548.0,0.0,0.0,0.0,53548.0,0.0,53548.0,0.0,0.0,0.0,53548.0,0.0,53548.0,0.0,0.0,0.0,53548.0
85,2009-07-01,2.0,Ethiopia,Benishangul Gumz,Metekel,2.0,2.0,Benishangul Gumz,Metekel,479162,364394,0.0,364394.0,0.0,0.0,0.0,364394.0,0.0,364394.0,0.0,0.0,0.0,364394.0,0.0,364394.0,0.0,0.0,0.0,364394.0
86,2009-07-01,2.0,Ethiopia,Oromia,North Shewa,2.0,2.0,Oromia,North Shewa,1626893,1237223,0.0,1237223.0,0.0,0.0,0.0,1237223.0,0.0,1237223.0,0.0,0.0,0.0,1237223.0,0.0,1237223.0,0.0,0.0,0.0,1237223.0
87,2009-07-01,1.0,Ethiopia,SNNP,Sheka,1.0,1.0,SNNP,Sheka,274212,208533,208533.0,0.0,0.0,0.0,0.0,208533.0,208533.0,0.0,0.0,0.0,0.0,208533.0,208533.0,0.0,0.0,0.0,0.0,208533.0
88,2009-07-01,2.0,Ethiopia,Oromia,West Shewa,2.0,2.0,Oromia,West Shewa,2773901,2109503,0.0,2109503.0,0.0,0.0,0.0,2109503.0,0.0,2109503.0,0.0,0.0,0.0,2109503.0,0.0,2109503.0,0.0,0.0,0.0,2109503.0
89,2009-07-01,1.0,Ethiopia,Amhara,Awi,1.0,1.0,Amhara,Awi,1338704,1018060,1018060.0,0.0,0.0,0.0,0.0,1018060.0,1018060.0,0.0,0.0,0.0,0.0,1018060.0,1018060.0,0.0,0.0,0.0,0.0,1018060.0
