,date,ADMIN0,ADMIN1,ADMIN2,ML1
4504,2010-07-01,Ethiopia,Amhara,South Gondar,1.0
4360,2010-07-01,Ethiopia,Amhara,South Wollo,2.0
4173,2010-07-01,Ethiopia,Tigray,South Tigray,3.0
4362,2010-07-01,Ethiopia,Amhara,Argoba,2.0
4174,2010-07-01,Ethiopia,Amhara,Wag Himra,3.0
4508,2010-07-01,Ethiopia,Amhara,West Gojam,1.0
4176,2010-07-01,Ethiopia,Oromia,West Hararge,3.0
4366,2010-07-01,Ethiopia,Oromia,West Shewa,2.0
4510,2010-07-01,Ethiopia,Oromia,West Wellega,1.0
4511,2010-07-01,Ethiopia,Tigray,West Tigray,1.0
4512,2010-07-01,Ethiopia,SNNPR,Yem,1.0
4371,2010-07-01,Ethiopia,Afar,Awusi,2.0
4372,2010-07-01,Ethiopia,Afar,Gabi,2.0
4374,2010-07-01,Ethiopia,Afar,Khari,2.0
4376,2010-07-01,Ethiopia,Tigray,Northwest Tigray,2.0
4185,2010-07-01,Ethiopia,Gambela,Itang,3.0
4514,2010-07-01,Ethiopia,Benshangul Gumuz,Mao-Komo,1.0
4187,2010-07-01,Ethiopia,Gambela,Agniwak,3.0
4380,2010-07-01,Ethiopia,Benshangul Gumuz,Asosa,2.0
4190,2010-07-01,Ethiopia,Tigray,East Tigray,3.0
4519,2010-07-01,Ethiopia,Benshangul Gumuz,Kemashi,1.0
4520,2010-07-01,Ethiopia,Benshangul Gumuz,Metekel,1.0
4522,2010-07-01,Ethiopia,Oromia,South West Shewa,1.0
4523,2010-07-01,Ethiopia,Amhara,North Gondar,1.0
4387,2010-07-01,Ethiopia,SNNPR,Hadiya,2.0
4197,2010-07-01,Ethiopia,SNNPR,Silltie,3.0
4333,2010-07-01,Ethiopia,Somali,Jarar,2.0
4497,2010-07-01,Ethiopia,Oromia,Ilubabor,1.0
4350,2010-07-01,Ethiopia,Somali,Korahe,2.0
4375,2010-07-01,Ethiopia,Somali,Shebelle,2.0
4189,2010-07-01,Ethiopia,Oromia,East Hararge,3.0
4388,2010-07-01,Ethiopia,Somali,Nogob,2.0
4390,2010-07-01,Ethiopia,Somali,Dollo,2.0
4181,2010-07-01,Ethiopia,Afar,Fanti,3.0
4193,2010-07-01,Ethiopia,Afar,Kilbati,3.0
6727,2010-07-01,Ethiopia,Dire Dawa,Dire Dawa,99.0
4495,2010-07-01,Ethiopia,Harari,Harari,1.0
4480,2010-07-01,Ethiopia,SNNPR,Sheka,1.0
4484,2010-07-01,Ethiopia,Amhara,Awi,1.0
4502,2010-07-01,Ethiopia,Gambela,Mezhenger,1.0
4515,2010-07-01,Ethiopia,Benshangul Gumuz,Pawe,1.0
6734,2010-07-01,Ethiopia,Addis Ababa,Region 14,99.0
4259,2009-07-01,Ethiopia,SNNPR,Segen,3.0
4261,2009-07-01,Ethiopia,Oromia,Borena,3.0
4262,2009-07-01,Ethiopia,SNNPR,Sidama,3.0
4275,2009-07-01,Ethiopia,SNNPR,Gamo Gofa,3.0
4276,2009-07-01,Ethiopia,SNNPR,Gedeo,3.0
4293,2009-07-01,Ethiopia,SNNPR,South Omo,3.0
4298,2009-07-01,Ethiopia,Oromia,West Arsi,3.0
4302,2009-07-01,Ethiopia,SNNPR,Wolayita,3.0
4260,2009-07-01,Ethiopia,Oromia,Bale,3.0
4709,2009-07-01,Ethiopia,Somali,Afder,4.0
4264,2009-07-01,Ethiopia,SNNPR,Alaba,3.0
4265,2009-07-01,Ethiopia,Oromia,Arsi,3.0
5937,2009-07-01,Ethiopia,SNNPR,Basketo,1.0
5938,2009-07-01,Ethiopia,SNNPR,Bench Maji,1.0
6078,2009-07-01,Ethiopia,Tigray,Central Tigray,2.0
6079,2009-07-01,Ethiopia,SNNPR,Dawro,2.0
5940,2009-07-01,Ethiopia,Amhara,East Gojam,1.0
5941,2009-07-01,Ethiopia,Oromia,East Shewa,1.0
5942,2009-07-01,Ethiopia,Oromia,East Wellega,1.0
4277,2009-07-01,Ethiopia,Oromia,Gujii,3.0
4278,2009-07-01,Ethiopia,SNNPR,Gurage,3.0
5947,2009-07-01,Ethiopia,Oromia,Horo Guduru,1.0
4281,2009-07-01,Ethiopia,Somali,Fafan,3.0
5949,2009-07-01,Ethiopia,Oromia,Jimma,1.0
4283,2009-07-01,Ethiopia,SNNPR,Kembata Tembaro,3.0
5950,2009-07-01,Ethiopia,SNNPR,Keffa,1.0
5951,2009-07-01,Ethiopia,Oromia,Kelem,1.0
5952,2009-07-01,Ethiopia,SNNPR,Konta,1.0
4286,2009-07-01,Ethiopia,Somali,Liben,3.0
6092,2009-07-01,Ethiopia,Amhara,North Shewa,2.0
4288,2009-07-01,Ethiopia,Amhara,North Wollo,3.0
4289,2009-07-01,Ethiopia,Gambela,Nuer,3.0
4290,2009-07-01,Ethiopia,Amhara,Oromia,3.0
4291,2009-07-01,Ethiopia,Somali,Sitti,3.0
5955,2009-07-01,Ethiopia,Amhara,South Gondar,1.0
4294,2009-07-01,Ethiopia,Amhara,South Wollo,3.0
4295,2009-07-01,Ethiopia,Tigray,South Tigray,3.0
4296,2009-07-01,Ethiopia,Amhara,Argoba,3.0
4297,2009-07-01,Ethiopia,Amhara,Wag Himra,3.0
5959,2009-07-01,Ethiopia,Amhara,West Gojam,1.0
4299,2009-07-01,Ethiopia,Oromia,West Hararge,3.0
6103,2009-07-01,Ethiopia,Oromia,West Shewa,2.0
5961,2009-07-01,Ethiopia,Oromia,West Wellega,1.0
5962,2009-07-01,Ethiopia,Tigray,West Tigray,1.0
5963,2009-07-01,Ethiopia,SNNPR,Yem,1.0
4304,2009-07-01,Ethiopia,Afar,Awusi,3.0
6108,2009-07-01,Ethiopia,Afar,Gabi,2.0
4307,2009-07-01,Ethiopia,Afar,Khari,3.0
6110,2009-07-01,Ethiopia,Tigray,Northwest Tigray,2.0
4310,2009-07-01,Ethiopia,Gambela,Itang,3.0
5967,2009-07-01,Ethiopia,Benshangul Gumuz,Mao-Komo,1.0
4311,2009-07-01,Ethiopia,Gambela,Agniwak,3.0
5970,2009-07-01,Ethiopia,Benshangul Gumuz,Asosa,1.0
4313,2009-07-01,Ethiopia,Tigray,East Tigray,3.0
5971,2009-07-01,Ethiopia,Benshangul Gumuz,Kemashi,1.0
5972,2009-07-01,Ethiopia,Benshangul Gumuz,Metekel,1.0
5974,2009-07-01,Ethiopia,Oromia,South West Shewa,1.0
5975,2009-07-01,Ethiopia,Amhara,North Gondar,1.0
4318,2009-07-01,Ethiopia,SNNPR,Hadiya,3.0
4320,2009-07-01,Ethiopia,SNNPR,Silltie,3.0
4710,2009-07-01,Ethiopia,Somali,Jarar,4.0
5948,2009-07-01,Ethiopia,Oromia,Ilubabor,1.0
4712,2009-07-01,Ethiopia,Somali,Korahe,4.0
4716,2009-07-01,Ethiopia,Somali,Shebelle,4.0
4312,2009-07-01,Ethiopia,Oromia,East Hararge,3.0
4719,2009-07-01,Ethiopia,Somali,Nogob,4.0
4720,2009-07-01,Ethiopia,Somali,Dollo,4.0
4306,2009-07-01,Ethiopia,Afar,Fanti,3.0
4316,2009-07-01,Ethiopia,Afar,Kilbati,3.0
6080,2009-07-01,Ethiopia,Dire Dawa,Dire Dawa,2.0
6086,2009-07-01,Ethiopia,Harari,Harari,2.0
5931,2009-07-01,Ethiopia,SNNPR,Sheka,1.0
5936,2009-07-01,Ethiopia,Amhara,Awi,1.0
5953,2009-07-01,Ethiopia,Gambela,Mezhenger,1.0
5968,2009-07-01,Ethiopia,Benshangul Gumuz,Pawe,1.0
6569,2009-07-01,Ethiopia,Addis Ababa,Region 14,99.0
4580,2011-01-01,Ethiopia,SNNPR,Segen,2.0
4394,2011-01-01,Ethiopia,Oromia,Borena,3.0
4584,2011-01-01,Ethiopia,SNNPR,Sidama,2.0
4595,2011-01-01,Ethiopia,SNNPR,Gamo Gofa,2.0
4596,2011-01-01,Ethiopia,SNNPR,Gedeo,2.0
4414,2011-01-01,Ethiopia,SNNPR,South Omo,3.0
4619,2011-01-01,Ethiopia,Oromia,West Arsi,2.0
4624,2011-01-01,Ethiopia,SNNPR,Wolayita,2.0
4393,2011-01-01,Ethiopia,Oromia,Bale,3.0
4395,2011-01-01,Ethiopia,Somali,Afder,3.0
4585,2011-01-01,Ethiopia,SNNPR,Alaba,2.0
4586,2011-01-01,Ethiopia,Oromia,Arsi,2.0
4587,2011-01-01,Ethiopia,SNNPR,Basketo,2.0
6279,2011-01-01,Ethiopia,SNNPR,Bench Maji,1.0
4589,2011-01-01,Ethiopia,Tigray,Central Tigray,2.0
4590,2011-01-01,Ethiopia,SNNPR,Dawro,2.0
6281,2011-01-01,Ethiopia,Amhara,East Gojam,1.0
6282,2011-01-01,Ethiopia,Oromia,East Shewa,1.0
6283,2011-01-01,Ethiopia,Oromia,East Wellega,1.0
4401,2011-01-01,Ethiopia,Oromia,Gujii,3.0
4598,2011-01-01,Ethiopia,SNNPR,Gurage,2.0
6288,2011-01-01,Ethiopia,Oromia,Horo Guduru,1.0
4602,2011-01-01,Ethiopia,Somali,Fafan,2.0
6290,2011-01-01,Ethiopia,Oromia,Jimma,1.0
4604,2011-01-01,Ethiopia,SNNPR,Kembata Tembaro,2.0
6291,2011-01-01,Ethiopia,SNNPR,Keffa,1.0
6292,2011-01-01,Ethiopia,Oromia,Kelem,1.0
6293,2011-01-01,Ethiopia,SNNPR,Konta,1.0
4407,2011-01-01,Ethiopia,Somali,Liben,3.0
4608,2011-01-01,Ethiopia,Amhara,North Shewa,2.0
4609,2011-01-01,Ethiopia,Amhara,North Wollo,2.0
4410,2011-01-01,Ethiopia,Gambela,Nuer,3.0
4611,2011-01-01,Ethiopia,Amhara,Oromia,2.0
4612,2011-01-01,Ethiopia,Somali,Sitti,2.0
6297,2011-01-01,Ethiopia,Amhara,South Gondar,1.0
4615,2011-01-01,Ethiopia,Amhara,South Wollo,2.0
4616,2011-01-01,Ethiopia,Tigray,South Tigray,2.0
4617,2011-01-01,Ethiopia,Amhara,Argoba,2.0
4618,2011-01-01,Ethiopia,Amhara,Wag Himra,2.0
6301,2011-01-01,Ethiopia,Amhara,West Gojam,1.0
4419,2011-01-01,Ethiopia,Oromia,West Hararge,3.0
6303,2011-01-01,Ethiopia,Oromia,West Shewa,1.0
6304,2011-01-01,Ethiopia,Oromia,West Wellega,1.0
6305,2011-01-01,Ethiopia,Tigray,West Tigray,1.0
6306,2011-01-01,Ethiopia,SNNPR,Yem,1.0
4420,2011-01-01,Ethiopia,Afar,Awusi,3.0
4627,2011-01-01,Ethiopia,Afar,Gabi,2.0
4629,2011-01-01,Ethiopia,Afar,Khari,2.0
4630,2011-01-01,Ethiopia,Tigray,Northwest Tigray,2.0
4631,2011-01-01,Ethiopia,Gambela,Itang,2.0
4632,2011-01-01,Ethiopia,Benshangul Gumuz,Mao-Komo,2.0
4633,2011-01-01,Ethiopia,Gambela,Agniwak,2.0
6312,2011-01-01,Ethiopia,Benshangul Gumuz,Asosa,1.0
4636,2011-01-01,Ethiopia,Tigray,East Tigray,2.0
6313,2011-01-01,Ethiopia,Benshangul Gumuz,Kemashi,1.0
6314,2011-01-01,Ethiopia,Benshangul Gumuz,Metekel,1.0
6316,2011-01-01,Ethiopia,Oromia,South West Shewa,1.0
6317,2011-01-01,Ethiopia,Amhara,North Gondar,1.0
4640,2011-01-01,Ethiopia,SNNPR,Hadiya,2.0
4641,2011-01-01,Ethiopia,SNNPR,Silltie,2.0
4398,2011-01-01,Ethiopia,Somali,Jarar,3.0
6289,2011-01-01,Ethiopia,Oromia,Ilubabor,1.0
4406,2011-01-01,Ethiopia,Somali,Korahe,3.0
4423,2011-01-01,Ethiopia,Somali,Shebelle,3.0
4426,2011-01-01,Ethiopia,Oromia,East Hararge,3.0
4428,2011-01-01,Ethiopia,Somali,Nogob,3.0
4429,2011-01-01,Ethiopia,Somali,Dollo,3.0
4628,2011-01-01,Ethiopia,Afar,Fanti,2.0
4427,2011-01-01,Ethiopia,Afar,Kilbati,3.0
4592,2011-01-01,Ethiopia,Dire Dawa,Dire Dawa,2.0
4599,2011-01-01,Ethiopia,Harari,Harari,2.0
6275,2011-01-01,Ethiopia,SNNPR,Sheka,1.0
6278,2011-01-01,Ethiopia,Amhara,Awi,1.0
4607,2011-01-01,Ethiopia,Gambela,Mezhenger,2.0
6310,2011-01-01,Ethiopia,Benshangul Gumuz,Pawe,1.0
6884,2011-01-01,Ethiopia,Addis Ababa,Region 14,99.0
4643,2010-10-01,Ethiopia,SNNPR,Segen,2.0
4645,2010-10-01,Ethiopia,Oromia,Borena,2.0
4646,2010-10-01,Ethiopia,SNNPR,Sidama,2.0
4659,2010-10-01,Ethiopia,SNNPR,Gamo Gofa,2.0
4660,2010-10-01,Ethiopia,SNNPR,Gedeo,2.0
4678,2010-10-01,Ethiopia,SNNPR,South Omo,2.0
6254,2010-10-01,Ethiopia,Oromia,West Arsi,1.0
4687,2010-10-01,Ethiopia,SNNPR,Wolayita,2.0
4644,2010-10-01,Ethiopia,Oromia,Bale,2.0
4647,2010-10-01,Ethiopia,Somali,Afder,2.0
4648,2010-10-01,Ethiopia,SNNPR,Alaba,2.0
6231,2010-10-01,Ethiopia,Oromia,Arsi,1.0
4650,2010-10-01,Ethiopia,SNNPR,Basketo,2.0
6233,2010-10-01,Ethiopia,SNNPR,Bench Maji,1.0
4652,2010-10-01,Ethiopia,Tigray,Central Tigray,2.0
4653,2010-10-01,Ethiopia,SNNPR,Dawro,2.0
6235,2010-10-01,Ethiopia,Amhara,East Gojam,1.0
4657,2010-10-01,Ethiopia,Oromia,East Shewa,2.0
6237,2010-10-01,Ethiopia,Oromia,East Wellega,1.0
4661,2010-10-01,Ethiopia,Oromia,Gujii,2.0
4662,2010-10-01,Ethiopia,SNNPR,Gurage,2.0
6242,2010-10-01,Ethiopia,Oromia,Horo Guduru,1.0
4665,2010-10-01,Ethiopia,Somali,Fafan,2.0
6244,2010-10-01,Ethiopia,Oromia,Jimma,1.0
4667,2010-10-01,Ethiopia,SNNPR,Kembata Tembaro,2.0
6245,2010-10-01,Ethiopia,SNNPR,Keffa,1.0
6246,2010-10-01,Ethiopia,Oromia,Kelem,1.0
6247,2010-10-01,Ethiopia,SNNPR,Konta,1.0
4671,2010-10-01,Ethiopia,Somali,Liben,2.0
4672,2010-10-01,Ethiopia,Amhara,North Shewa,2.0
4762,2010-10-01,Ethiopia,Amhara,North Wollo,3.0
4674,2010-10-01,Ethiopia,Gambela,Nuer,2.0
4675,2010-10-01,Ethiopia,Amhara,Oromia,2.0
4676,2010-10-01,Ethiopia,Somali,Sitti,2.0
6251,2010-10-01,Ethiopia,Amhara,South Gondar,1.0
4679,2010-10-01,Ethiopia,Amhara,South Wollo,2.0
4680,2010-10-01,Ethiopia,Tigray,South Tigray,2.0
4681,2010-10-01,Ethiopia,Amhara,Argoba,2.0
4682,2010-10-01,Ethiopia,Amhara,Wag Himra,2.0
6255,2010-10-01,Ethiopia,Amhara,West Gojam,1.0
4772,2010-10-01,Ethiopia,Oromia,West Hararge,3.0
4685,2010-10-01,Ethiopia,Oromia,West Shewa,2.0
6258,2010-10-01,Ethiopia,Oromia,West Wellega,1.0
6259,2010-10-01,Ethiopia,Tigray,West Tigray,1.0
6260,2010-10-01,Ethiopia,SNNPR,Yem,1.0
4689,2010-10-01,Ethiopia,Afar,Awusi,2.0
4690,2010-10-01,Ethiopia,Afar,Gabi,2.0
4692,2010-10-01,Ethiopia,Afar,Khari,2.0
4694,2010-10-01,Ethiopia,Tigray,Northwest Tigray,2.0
6262,2010-10-01,Ethiopia,Gambela,Itang,1.0
6263,2010-10-01,Ethiopia,Benshangul Gumuz,Mao-Komo,1.0
6265,2010-10-01,Ethiopia,Gambela,Agniwak,1.0
6266,2010-10-01,Ethiopia,Benshangul Gumuz,Asosa,1.0
4698,2010-10-01,Ethiopia,Tigray,East Tigray,2.0
6267,2010-10-01,Ethiopia,Benshangul Gumuz,Kemashi,1.0
6268,2010-10-01,Ethiopia,Benshangul Gumuz,Metekel,1.0
6270,2010-10-01,Ethiopia,Oromia,South West Shewa,1.0
6271,2010-10-01,Ethiopia,Amhara,North Gondar,1.0
4702,2010-10-01,Ethiopia,SNNPR,Hadiya,2.0
4704,2010-10-01,Ethiopia,SNNPR,Silltie,2.0
4654,2010-10-01,Ethiopia,Somali,Jarar,2.0
6243,2010-10-01,Ethiopia,Oromia,Ilubabor,1.0
4759,2010-10-01,Ethiopia,Somali,Korahe,3.0
4777,2010-10-01,Ethiopia,Somali,Shebelle,3.0
4697,2010-10-01,Ethiopia,Oromia,East Hararge,2.0
4780,2010-10-01,Ethiopia,Somali,Nogob,3.0
4781,2010-10-01,Ethiopia,Somali,Dollo,3.0
4691,2010-10-01,Ethiopia,Afar,Fanti,2.0
4700,2010-10-01,Ethiopia,Afar,Kilbati,2.0
4655,2010-10-01,Ethiopia,Dire Dawa,Dire Dawa,2.0
4663,2010-10-01,Ethiopia,Harari,Harari,2.0
6229,2010-10-01,Ethiopia,SNNPR,Sheka,1.0
6232,2010-10-01,Ethiopia,Amhara,Awi,1.0
6248,2010-10-01,Ethiopia,Gambela,Mezhenger,1.0
6264,2010-10-01,Ethiopia,Benshangul Gumuz,Pawe,1.0
6853,2010-10-01,Ethiopia,Addis Ababa,Region 14,99.0
