,date,ML2,ADMIN0,ADMIN1,ADMIN2
5731,2013-04-01,3.0,Ethiopia,Oromia,Bale
3202,2013-04-01,2.0,Ethiopia,Oromia,Borena
3685,2013-04-01,2.0,Ethiopia,SNNPR,Sidama
3204,2013-04-01,2.0,Ethiopia,Somali,Afder
5583,2013-04-01,1.0,Ethiopia,SNNPR,Basketo
5584,2013-04-01,1.0,Ethiopia,SNNPR,Bench Maji
3697,2013-04-01,2.0,Ethiopia,SNNPR,Gamo Gofa
3698,2013-04-01,2.0,Ethiopia,SNNPR,Gedeo
3212,2013-04-01,2.0,Ethiopia,Oromia,Gujii
5596,2013-04-01,1.0,Ethiopia,SNNPR,Keffa
5598,2013-04-01,1.0,Ethiopia,SNNPR,Konta
5747,2013-04-01,3.0,Ethiopia,Somali,Liben
5749,2013-04-01,3.0,Ethiopia,Amhara,North Wollo
5601,2013-04-01,1.0,Ethiopia,Gambela,Nuer
5751,2013-04-01,3.0,Ethiopia,Amhara,Oromia
5602,2013-04-01,1.0,Ethiopia,Amhara,South Gondar
3713,2013-04-01,2.0,Ethiopia,SNNPR,South Omo
5754,2013-04-01,3.0,Ethiopia,Amhara,South Wollo
5755,2013-04-01,3.0,Ethiopia,Tigray,South Tigray
5757,2013-04-01,3.0,Ethiopia,Amhara,Wag Himra
5605,2013-04-01,1.0,Ethiopia,Oromia,West Arsi
5759,2013-04-01,3.0,Ethiopia,Oromia,West Hararge
5760,2013-04-01,3.0,Ethiopia,Afar,Awusi
3231,2013-04-01,2.0,Ethiopia,Afar,Fanti
3233,2013-04-01,2.0,Ethiopia,Somali,Shebelle
5617,2013-04-01,1.0,Ethiopia,Gambela,Agniwak
5767,2013-04-01,3.0,Ethiopia,Oromia,East Hararge
5768,2013-04-01,3.0,Ethiopia,Tigray,East Tigray
5770,2013-04-01,3.0,Ethiopia,Afar,Kilbati
3238,2013-04-01,2.0,Ethiopia,Somali,Nogob
5735,2013-04-01,3.0,Ethiopia,SNNPR,Alaba
5581,2013-04-01,1.0,Ethiopia,Oromia,Arsi
5738,2013-04-01,3.0,Ethiopia,Tigray,Central Tigray
5585,2013-04-01,1.0,Ethiopia,SNNPR,Dawro
3206,2013-04-01,2.0,Ethiopia,Somali,Jarar
5739,2013-04-01,3.0,Ethiopia,Dire Dawa,Dire Dawa
5586,2013-04-01,1.0,Ethiopia,Amhara,East Gojam
5587,2013-04-01,1.0,Ethiopia,Oromia,East Shewa
5588,2013-04-01,1.0,Ethiopia,Oromia,East Wellega
5592,2013-04-01,1.0,Ethiopia,SNNPR,Gurage
5743,2013-04-01,3.0,Ethiopia,Harari,Harari
5593,2013-04-01,1.0,Ethiopia,Oromia,Horo Guduru
3215,2013-04-01,2.0,Ethiopia,Somali,Fafan
5595,2013-04-01,1.0,Ethiopia,Oromia,Jimma
3705,2013-04-01,2.0,Ethiopia,SNNPR,Kembata Tembaro
3216,2013-04-01,2.0,Ethiopia,Somali,Korahe
5600,2013-04-01,1.0,Ethiopia,Amhara,North Shewa
5752,2013-04-01,3.0,Ethiopia,Somali,Sitti
5756,2013-04-01,3.0,Ethiopia,Amhara,Argoba
5608,2013-04-01,1.0,Ethiopia,Oromia,West Shewa
5610,2013-04-01,1.0,Ethiopia,Tigray,West Tigray
3718,2013-04-01,2.0,Ethiopia,SNNPR,Wolayita
3230,2013-04-01,2.0,Ethiopia,Afar,Gabi
3232,2013-04-01,2.0,Ethiopia,Afar,Khari
3723,2013-04-01,2.0,Ethiopia,Tigray,Northwest Tigray
5622,2013-04-01,1.0,Ethiopia,Oromia,South West Shewa
5623,2013-04-01,1.0,Ethiopia,Amhara,North Gondar
3731,2013-04-01,2.0,Ethiopia,SNNPR,Hadiya
5774,2013-04-01,3.0,Ethiopia,SNNPR,Silltie
3239,2013-04-01,2.0,Ethiopia,Somali,Dollo
3240,2013-04-01,2.0,Ethiopia,Oromia,North Shewa
5615,2013-04-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo
5618,2013-04-01,1.0,Ethiopia,Benshangul Gumuz,Asosa
5619,2013-04-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
5620,2013-04-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
5594,2013-04-01,1.0,Ethiopia,Oromia,Ilubabor
5614,2013-04-01,1.0,Ethiopia,Gambela,Itang
5578,2013-04-01,1.0,Ethiopia,SNNPR,Sheka
5582,2013-04-01,1.0,Ethiopia,Amhara,Awi
5597,2013-04-01,1.0,Ethiopia,Oromia,Kelem
5599,2013-04-01,1.0,Ethiopia,Gambela,Mezhenger
5606,2013-04-01,1.0,Ethiopia,Amhara,West Gojam
5609,2013-04-01,1.0,Ethiopia,Oromia,West Wellega
5611,2013-04-01,1.0,Ethiopia,SNNPR,Yem
5616,2013-04-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
6624,2013-04-01,99.0,Ethiopia,Addis Ababa,Region 14
3735,2014-01-01,2.0,Ethiopia,SNNPR,Segen
3378,2014-01-01,2.0,Ethiopia,Oromia,Bale
3379,2014-01-01,2.0,Ethiopia,Oromia,Borena
3738,2014-01-01,2.0,Ethiopia,SNNPR,Sidama
3739,2014-01-01,2.0,Ethiopia,Somali,Afder
5367,2014-01-01,1.0,Ethiopia,SNNPR,Basketo
5368,2014-01-01,1.0,Ethiopia,SNNPR,Bench Maji
3749,2014-01-01,2.0,Ethiopia,SNNPR,Gamo Gofa
5375,2014-01-01,1.0,Ethiopia,SNNPR,Gedeo
5376,2014-01-01,1.0,Ethiopia,Oromia,Gujii
5381,2014-01-01,1.0,Ethiopia,SNNPR,Keffa
5383,2014-01-01,1.0,Ethiopia,SNNPR,Konta
3759,2014-01-01,2.0,Ethiopia,Somali,Liben
3399,2014-01-01,2.0,Ethiopia,Amhara,North Wollo
5387,2014-01-01,1.0,Ethiopia,Gambela,Nuer
3762,2014-01-01,2.0,Ethiopia,Amhara,Oromia
3764,2014-01-01,2.0,Ethiopia,Amhara,South Gondar
3765,2014-01-01,2.0,Ethiopia,SNNPR,South Omo
5154,2014-01-01,3.0,Ethiopia,Amhara,South Wollo
5155,2014-01-01,3.0,Ethiopia,Tigray,South Tigray
5156,2014-01-01,3.0,Ethiopia,Amhara,Wag Himra
3407,2014-01-01,2.0,Ethiopia,Oromia,West Arsi
3408,2014-01-01,2.0,Ethiopia,Oromia,West Hararge
3774,2014-01-01,2.0,Ethiopia,Afar,Awusi
3776,2014-01-01,2.0,Ethiopia,Afar,Fanti
3778,2014-01-01,2.0,Ethiopia,Somali,Shebelle
5403,2014-01-01,1.0,Ethiopia,Gambela,Agniwak
3417,2014-01-01,2.0,Ethiopia,Oromia,East Hararge
5166,2014-01-01,3.0,Ethiopia,Tigray,East Tigray
5167,2014-01-01,3.0,Ethiopia,Afar,Kilbati
3784,2014-01-01,2.0,Ethiopia,Somali,Nogob
3382,2014-01-01,2.0,Ethiopia,SNNPR,Alaba
5365,2014-01-01,1.0,Ethiopia,Oromia,Arsi
5144,2014-01-01,3.0,Ethiopia,Tigray,Central Tigray
5370,2014-01-01,1.0,Ethiopia,SNNPR,Dawro
3745,2014-01-01,2.0,Ethiopia,Somali,Jarar
3387,2014-01-01,2.0,Ethiopia,Dire Dawa,Dire Dawa
5371,2014-01-01,1.0,Ethiopia,Amhara,East Gojam
5372,2014-01-01,1.0,Ethiopia,Oromia,East Shewa
5373,2014-01-01,1.0,Ethiopia,Oromia,East Wellega
5377,2014-01-01,1.0,Ethiopia,SNNPR,Gurage
3393,2014-01-01,2.0,Ethiopia,Harari,Harari
5378,2014-01-01,1.0,Ethiopia,Oromia,Horo Guduru
3753,2014-01-01,2.0,Ethiopia,Somali,Fafan
5380,2014-01-01,1.0,Ethiopia,Oromia,Jimma
3755,2014-01-01,2.0,Ethiopia,SNNPR,Kembata Tembaro
3758,2014-01-01,2.0,Ethiopia,Somali,Korahe
5386,2014-01-01,1.0,Ethiopia,Amhara,North Shewa
3763,2014-01-01,2.0,Ethiopia,Somali,Sitti
3768,2014-01-01,2.0,Ethiopia,Amhara,Argoba
5394,2014-01-01,1.0,Ethiopia,Oromia,West Shewa
5396,2014-01-01,1.0,Ethiopia,Tigray,West Tigray
3772,2014-01-01,2.0,Ethiopia,SNNPR,Wolayita
3775,2014-01-01,2.0,Ethiopia,Afar,Gabi
3777,2014-01-01,2.0,Ethiopia,Afar,Khari
5399,2014-01-01,1.0,Ethiopia,Tigray,Northwest Tigray
5408,2014-01-01,1.0,Ethiopia,Oromia,South West Shewa
5409,2014-01-01,1.0,Ethiopia,Amhara,North Gondar
3783,2014-01-01,2.0,Ethiopia,SNNPR,Hadiya
3785,2014-01-01,2.0,Ethiopia,SNNPR,Silltie
3786,2014-01-01,2.0,Ethiopia,Somali,Dollo
5412,2014-01-01,1.0,Ethiopia,Oromia,North Shewa
5401,2014-01-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo
5404,2014-01-01,1.0,Ethiopia,Benshangul Gumuz,Asosa
5405,2014-01-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
5406,2014-01-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
5379,2014-01-01,1.0,Ethiopia,Oromia,Ilubabor
5400,2014-01-01,1.0,Ethiopia,Gambela,Itang
5360,2014-01-01,1.0,Ethiopia,SNNPR,Sheka
5366,2014-01-01,1.0,Ethiopia,Amhara,Awi
5382,2014-01-01,1.0,Ethiopia,Oromia,Kelem
5385,2014-01-01,1.0,Ethiopia,Gambela,Mezhenger
5392,2014-01-01,1.0,Ethiopia,Amhara,West Gojam
5395,2014-01-01,1.0,Ethiopia,Oromia,West Wellega
5397,2014-01-01,1.0,Ethiopia,SNNPR,Yem
5402,2014-01-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
6549,2014-01-01,99.0,Ethiopia,Addis Ababa,Region 14
3973,2011-07-01,3.0,Ethiopia,SNNPR,Segen
3486,2011-07-01,2.0,Ethiopia,Oromia,Bale
3975,2011-07-01,3.0,Ethiopia,Oromia,Borena
3488,2011-07-01,2.0,Ethiopia,SNNPR,Sidama
3977,2011-07-01,3.0,Ethiopia,Somali,Afder
6216,2011-07-01,1.0,Ethiopia,SNNPR,Basketo
6217,2011-07-01,1.0,Ethiopia,SNNPR,Bench Maji
3501,2011-07-01,2.0,Ethiopia,SNNPR,Gamo Gofa
3502,2011-07-01,2.0,Ethiopia,SNNPR,Gedeo
3982,2011-07-01,3.0,Ethiopia,Oromia,Gujii
6229,2011-07-01,1.0,Ethiopia,SNNPR,Keffa
6231,2011-07-01,1.0,Ethiopia,SNNPR,Konta
3985,2011-07-01,3.0,Ethiopia,Somali,Liben
3516,2011-07-01,2.0,Ethiopia,Amhara,North Wollo
3988,2011-07-01,3.0,Ethiopia,Gambela,Nuer
3518,2011-07-01,2.0,Ethiopia,Amhara,Oromia
3520,2011-07-01,2.0,Ethiopia,Amhara,South Gondar
3992,2011-07-01,3.0,Ethiopia,SNNPR,South Omo
3522,2011-07-01,2.0,Ethiopia,Amhara,South Wollo
3523,2011-07-01,2.0,Ethiopia,Tigray,South Tigray
3525,2011-07-01,2.0,Ethiopia,Amhara,Wag Himra
3526,2011-07-01,2.0,Ethiopia,Oromia,West Arsi
3527,2011-07-01,2.0,Ethiopia,Oromia,West Hararge
3533,2011-07-01,2.0,Ethiopia,Afar,Awusi
3535,2011-07-01,2.0,Ethiopia,Afar,Fanti
3998,2011-07-01,3.0,Ethiopia,Somali,Shebelle
3540,2011-07-01,2.0,Ethiopia,Gambela,Agniwak
3542,2011-07-01,2.0,Ethiopia,Oromia,East Hararge
3543,2011-07-01,2.0,Ethiopia,Tigray,East Tigray
3547,2011-07-01,2.0,Ethiopia,Afar,Kilbati
4002,2011-07-01,3.0,Ethiopia,Somali,Nogob
3490,2011-07-01,2.0,Ethiopia,SNNPR,Alaba
3491,2011-07-01,2.0,Ethiopia,Oromia,Arsi
3494,2011-07-01,2.0,Ethiopia,Tigray,Central Tigray
3495,2011-07-01,2.0,Ethiopia,SNNPR,Dawro
3979,2011-07-01,3.0,Ethiopia,Somali,Jarar
3497,2011-07-01,2.0,Ethiopia,Dire Dawa,Dire Dawa
6219,2011-07-01,1.0,Ethiopia,Amhara,East Gojam
3499,2011-07-01,2.0,Ethiopia,Oromia,East Shewa
6221,2011-07-01,1.0,Ethiopia,Oromia,East Wellega
3504,2011-07-01,2.0,Ethiopia,SNNPR,Gurage
6601,2011-07-01,99.0,Ethiopia,Harari,Harari
6226,2011-07-01,1.0,Ethiopia,Oromia,Horo Guduru
3508,2011-07-01,2.0,Ethiopia,Somali,Fafan
6228,2011-07-01,1.0,Ethiopia,Oromia,Jimma
3510,2011-07-01,2.0,Ethiopia,SNNPR,Kembata Tembaro
3984,2011-07-01,3.0,Ethiopia,Somali,Korahe
3515,2011-07-01,2.0,Ethiopia,Amhara,North Shewa
3519,2011-07-01,2.0,Ethiopia,Somali,Sitti
3524,2011-07-01,2.0,Ethiopia,Amhara,Argoba
3528,2011-07-01,2.0,Ethiopia,Oromia,West Shewa
6244,2011-07-01,1.0,Ethiopia,Tigray,West Tigray
3531,2011-07-01,2.0,Ethiopia,SNNPR,Wolayita
3534,2011-07-01,2.0,Ethiopia,Afar,Gabi
3536,2011-07-01,2.0,Ethiopia,Afar,Khari
3537,2011-07-01,2.0,Ethiopia,Tigray,Northwest Tigray
6255,2011-07-01,1.0,Ethiopia,Oromia,South West Shewa
6256,2011-07-01,1.0,Ethiopia,Amhara,North Gondar
3549,2011-07-01,2.0,Ethiopia,SNNPR,Hadiya
3551,2011-07-01,2.0,Ethiopia,SNNPR,Silltie
4003,2011-07-01,3.0,Ethiopia,Somali,Dollo
3552,2011-07-01,2.0,Ethiopia,Oromia,North Shewa
3539,2011-07-01,2.0,Ethiopia,Benshangul Gumuz,Mao-Komo
3541,2011-07-01,2.0,Ethiopia,Benshangul Gumuz,Asosa
6252,2011-07-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
6253,2011-07-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
6227,2011-07-01,1.0,Ethiopia,Oromia,Ilubabor
3538,2011-07-01,2.0,Ethiopia,Gambela,Itang
6213,2011-07-01,1.0,Ethiopia,SNNPR,Sheka
6215,2011-07-01,1.0,Ethiopia,Amhara,Awi
6230,2011-07-01,1.0,Ethiopia,Oromia,Kelem
6232,2011-07-01,1.0,Ethiopia,Gambela,Mezhenger
6241,2011-07-01,1.0,Ethiopia,Amhara,West Gojam
6243,2011-07-01,1.0,Ethiopia,Oromia,West Wellega
6245,2011-07-01,1.0,Ethiopia,SNNPR,Yem
6249,2011-07-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
6609,2011-07-01,99.0,Ethiopia,Addis Ababa,Region 14
4368,2018-12-01,99.0,Ethiopia,SNNPR,Segen
4369,2018-12-01,99.0,Ethiopia,Oromia,Bale
4371,2018-12-01,99.0,Ethiopia,Oromia,Borena
4372,2018-12-01,99.0,Ethiopia,SNNPR,Sidama
4373,2018-12-01,99.0,Ethiopia,Somali,Afder
4377,2018-12-01,99.0,Ethiopia,SNNPR,Basketo
4378,2018-12-01,99.0,Ethiopia,SNNPR,Bench Maji
4386,2018-12-01,99.0,Ethiopia,SNNPR,Gamo Gofa
4387,2018-12-01,99.0,Ethiopia,SNNPR,Gedeo
4388,2018-12-01,99.0,Ethiopia,Oromia,Gujii
4396,2018-12-01,99.0,Ethiopia,SNNPR,Keffa
4398,2018-12-01,99.0,Ethiopia,SNNPR,Konta
4400,2018-12-01,99.0,Ethiopia,Somali,Liben
4403,2018-12-01,99.0,Ethiopia,Amhara,North Wollo
4404,2018-12-01,99.0,Ethiopia,Gambela,Nuer
4405,2018-12-01,99.0,Ethiopia,Amhara,Oromia
4407,2018-12-01,99.0,Ethiopia,Amhara,South Gondar
4408,2018-12-01,99.0,Ethiopia,SNNPR,South Omo
4409,2018-12-01,99.0,Ethiopia,Amhara,South Wollo
4410,2018-12-01,99.0,Ethiopia,Tigray,South Tigray
4412,2018-12-01,99.0,Ethiopia,Amhara,Wag Himra
4413,2018-12-01,99.0,Ethiopia,Oromia,West Arsi
4415,2018-12-01,99.0,Ethiopia,Oromia,West Hararge
4421,2018-12-01,99.0,Ethiopia,Afar,Awusi
4423,2018-12-01,99.0,Ethiopia,Afar,Fanti
4425,2018-12-01,99.0,Ethiopia,Somali,Shebelle
4430,2018-12-01,99.0,Ethiopia,Gambela,Agniwak
4432,2018-12-01,99.0,Ethiopia,Oromia,East Hararge
4433,2018-12-01,99.0,Ethiopia,Tigray,East Tigray
4438,2018-12-01,99.0,Ethiopia,Afar,Kilbati
4441,2018-12-01,99.0,Ethiopia,Somali,Nogob
4374,2018-12-01,99.0,Ethiopia,SNNPR,Alaba
4375,2018-12-01,99.0,Ethiopia,Oromia,Arsi
4379,2018-12-01,99.0,Ethiopia,Tigray,Central Tigray
4380,2018-12-01,99.0,Ethiopia,SNNPR,Dawro
4381,2018-12-01,99.0,Ethiopia,Somali,Jarar
4382,2018-12-01,99.0,Ethiopia,Dire Dawa,Dire Dawa
4383,2018-12-01,99.0,Ethiopia,Amhara,East Gojam
4384,2018-12-01,99.0,Ethiopia,Oromia,East Shewa
4385,2018-12-01,99.0,Ethiopia,Oromia,East Wellega
4389,2018-12-01,99.0,Ethiopia,SNNPR,Gurage
4390,2018-12-01,99.0,Ethiopia,Harari,Harari
4391,2018-12-01,99.0,Ethiopia,Oromia,Horo Guduru
4393,2018-12-01,99.0,Ethiopia,Somali,Fafan
4394,2018-12-01,99.0,Ethiopia,Oromia,Jimma
4395,2018-12-01,99.0,Ethiopia,SNNPR,Kembata Tembaro
4399,2018-12-01,99.0,Ethiopia,Somali,Korahe
4402,2018-12-01,99.0,Ethiopia,Amhara,North Shewa
4406,2018-12-01,99.0,Ethiopia,Somali,Sitti
4411,2018-12-01,99.0,Ethiopia,Amhara,Argoba
4416,2018-12-01,99.0,Ethiopia,Oromia,West Shewa
4418,2018-12-01,99.0,Ethiopia,Tigray,West Tigray
4419,2018-12-01,99.0,Ethiopia,SNNPR,Wolayita
4422,2018-12-01,99.0,Ethiopia,Afar,Gabi
4424,2018-12-01,99.0,Ethiopia,Afar,Khari
4426,2018-12-01,99.0,Ethiopia,Tigray,Northwest Tigray
4437,2018-12-01,99.0,Ethiopia,Oromia,South West Shewa
4439,2018-12-01,99.0,Ethiopia,Amhara,North Gondar
4440,2018-12-01,99.0,Ethiopia,SNNPR,Hadiya
4442,2018-12-01,99.0,Ethiopia,SNNPR,Silltie
4443,2018-12-01,99.0,Ethiopia,Somali,Dollo
4444,2018-12-01,99.0,Ethiopia,Oromia,North Shewa
4428,2018-12-01,99.0,Ethiopia,Benshangul Gumuz,Mao-Komo
4431,2018-12-01,99.0,Ethiopia,Benshangul Gumuz,Asosa
4434,2018-12-01,99.0,Ethiopia,Benshangul Gumuz,Kemashi
4435,2018-12-01,99.0,Ethiopia,Benshangul Gumuz,Metekel
4392,2018-12-01,99.0,Ethiopia,Oromia,Ilubabor
4427,2018-12-01,99.0,Ethiopia,Gambela,Itang
4370,2018-12-01,99.0,Ethiopia,SNNPR,Sheka
4376,2018-12-01,99.0,Ethiopia,Amhara,Awi
4397,2018-12-01,99.0,Ethiopia,Oromia,Kelem
4401,2018-12-01,99.0,Ethiopia,Gambela,Mezhenger
4414,2018-12-01,99.0,Ethiopia,Amhara,West Gojam
4417,2018-12-01,99.0,Ethiopia,Oromia,West Wellega
4420,2018-12-01,99.0,Ethiopia,SNNPR,Yem
4429,2018-12-01,99.0,Ethiopia,Benshangul Gumuz,Pawe
4436,2018-12-01,99.0,Ethiopia,Addis Ababa,Region 14
