,date,ML1,ADMIN0,ADMIN1,ADMIN2
6431,2011-07-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
6432,2011-07-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
6434,2011-07-01,1.0,Ethiopia,Oromia,South West Shewa
6435,2011-07-01,1.0,Ethiopia,Amhara,North Gondar
1477,2011-07-01,3.0,Ethiopia,SNNPR,Hadiya
3840,2011-07-01,2.0,Ethiopia,SNNPR,Silltie
3841,2011-07-01,2.0,Ethiopia,Oromia,North Shewa
1437,2011-07-01,3.0,Ethiopia,Somali,Jarar
6408,2011-07-01,1.0,Ethiopia,Oromia,Ilubabor
4738,2011-07-01,4.0,Ethiopia,Somali,Korahe
4744,2011-07-01,4.0,Ethiopia,Somali,Shebelle
1473,2011-07-01,3.0,Ethiopia,Oromia,East Hararge
4747,2011-07-01,4.0,Ethiopia,Somali,Nogob
4748,2011-07-01,4.0,Ethiopia,Somali,Dollo
1467,2011-07-01,3.0,Ethiopia,Afar,Fanti
1475,2011-07-01,3.0,Ethiopia,Afar,Kilbati
3791,2011-07-01,2.0,Ethiopia,Dire Dawa,Dire Dawa
6870,2011-07-01,99.0,Ethiopia,Harari,Harari
6394,2011-07-01,1.0,Ethiopia,SNNPR,Sheka
6396,2011-07-01,1.0,Ethiopia,Amhara,Awi
3806,2011-07-01,2.0,Ethiopia,Gambela,Mezhenger
6428,2011-07-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
6877,2011-07-01,99.0,Ethiopia,Addis Ababa,Region 14
1481,2013-10-01,2.0,Ethiopia,SNNPR,Segen
1483,2013-10-01,2.0,Ethiopia,Oromia,Borena
1484,2013-10-01,2.0,Ethiopia,SNNPR,Sidama
1496,2013-10-01,2.0,Ethiopia,SNNPR,Gamo Gofa
1497,2013-10-01,2.0,Ethiopia,SNNPR,Gedeo
1513,2013-10-01,2.0,Ethiopia,SNNPR,South Omo
5681,2013-10-01,1.0,Ethiopia,Oromia,West Arsi
1521,2013-10-01,2.0,Ethiopia,SNNPR,Wolayita
1482,2013-10-01,2.0,Ethiopia,Oromia,Bale
6667,2013-10-01,3.0,Ethiopia,Somali,Afder
1486,2013-10-01,2.0,Ethiopia,SNNPR,Alaba
1487,2013-10-01,2.0,Ethiopia,Oromia,Arsi
5659,2013-10-01,1.0,Ethiopia,SNNPR,Basketo
5660,2013-10-01,1.0,Ethiopia,SNNPR,Bench Maji
1490,2013-10-01,2.0,Ethiopia,Tigray,Central Tigray
5661,2013-10-01,1.0,Ethiopia,SNNPR,Dawro
5662,2013-10-01,1.0,Ethiopia,Amhara,East Gojam
1495,2013-10-01,2.0,Ethiopia,Oromia,East Shewa
5664,2013-10-01,1.0,Ethiopia,Oromia,East Wellega
1498,2013-10-01,2.0,Ethiopia,Oromia,Gujii
5668,2013-10-01,1.0,Ethiopia,SNNPR,Gurage
5669,2013-10-01,1.0,Ethiopia,Oromia,Horo Guduru
1501,2013-10-01,2.0,Ethiopia,Somali,Fafan
5671,2013-10-01,1.0,Ethiopia,Oromia,Jimma
1503,2013-10-01,2.0,Ethiopia,SNNPR,Kembata Tembaro
5672,2013-10-01,1.0,Ethiopia,SNNPR,Keffa
5673,2013-10-01,1.0,Ethiopia,Oromia,Kelem
5674,2013-10-01,1.0,Ethiopia,SNNPR,Konta
1507,2013-10-01,2.0,Ethiopia,Somali,Liben
5676,2013-10-01,1.0,Ethiopia,Amhara,North Shewa
1509,2013-10-01,2.0,Ethiopia,Amhara,North Wollo
5677,2013-10-01,1.0,Ethiopia,Gambela,Nuer
1510,2013-10-01,2.0,Ethiopia,Amhara,Oromia
1511,2013-10-01,2.0,Ethiopia,Somali,Sitti
5678,2013-10-01,1.0,Ethiopia,Amhara,South Gondar
1514,2013-10-01,2.0,Ethiopia,Amhara,South Wollo
1515,2013-10-01,2.0,Ethiopia,Tigray,South Tigray
1516,2013-10-01,2.0,Ethiopia,Amhara,Argoba
1517,2013-10-01,2.0,Ethiopia,Amhara,Wag Himra
5682,2013-10-01,1.0,Ethiopia,Amhara,West Gojam
1519,2013-10-01,2.0,Ethiopia,Oromia,West Hararge
5684,2013-10-01,1.0,Ethiopia,Oromia,West Shewa
5685,2013-10-01,1.0,Ethiopia,Oromia,West Wellega
5686,2013-10-01,1.0,Ethiopia,Tigray,West Tigray
5687,2013-10-01,1.0,Ethiopia,SNNPR,Yem
1523,2013-10-01,2.0,Ethiopia,Afar,Awusi
1524,2013-10-01,2.0,Ethiopia,Afar,Gabi
1526,2013-10-01,2.0,Ethiopia,Afar,Khari
1528,2013-10-01,2.0,Ethiopia,Tigray,Northwest Tigray
5690,2013-10-01,1.0,Ethiopia,Gambela,Itang
5691,2013-10-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo
5693,2013-10-01,1.0,Ethiopia,Gambela,Agniwak
5694,2013-10-01,1.0,Ethiopia,Benshangul Gumuz,Asosa
1532,2013-10-01,2.0,Ethiopia,Tigray,East Tigray
5695,2013-10-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
5696,2013-10-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
5698,2013-10-01,1.0,Ethiopia,Oromia,South West Shewa
5699,2013-10-01,1.0,Ethiopia,Amhara,North Gondar
1536,2013-10-01,2.0,Ethiopia,SNNPR,Hadiya
1538,2013-10-01,2.0,Ethiopia,SNNPR,Silltie
1540,2013-10-01,2.0,Ethiopia,Oromia,North Shewa
1492,2013-10-01,2.0,Ethiopia,Somali,Jarar
5670,2013-10-01,1.0,Ethiopia,Oromia,Ilubabor
1506,2013-10-01,2.0,Ethiopia,Somali,Korahe
1527,2013-10-01,2.0,Ethiopia,Somali,Shebelle
1531,2013-10-01,2.0,Ethiopia,Oromia,East Hararge
1537,2013-10-01,2.0,Ethiopia,Somali,Nogob
1539,2013-10-01,2.0,Ethiopia,Somali,Dollo
1525,2013-10-01,2.0,Ethiopia,Afar,Fanti
6679,2013-10-01,3.0,Ethiopia,Afar,Kilbati
1493,2013-10-01,2.0,Ethiopia,Dire Dawa,Dire Dawa
1500,2013-10-01,2.0,Ethiopia,Harari,Harari
5654,2013-10-01,1.0,Ethiopia,SNNPR,Sheka
5658,2013-10-01,1.0,Ethiopia,Amhara,Awi
5675,2013-10-01,1.0,Ethiopia,Gambela,Mezhenger
5692,2013-10-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
6905,2013-10-01,99.0,Ethiopia,Addis Ababa,Region 14
3653,2014-01-01,1.0,Ethiopia,SNNPR,Segen
3656,2014-01-01,1.0,Ethiopia,Oromia,Borena
1544,2014-01-01,2.0,Ethiopia,SNNPR,Sidama
3671,2014-01-01,1.0,Ethiopia,SNNPR,Gamo Gofa
3672,2014-01-01,1.0,Ethiopia,SNNPR,Gedeo
1571,2014-01-01,2.0,Ethiopia,SNNPR,South Omo
3697,2014-01-01,1.0,Ethiopia,Oromia,West Arsi
3703,2014-01-01,1.0,Ethiopia,SNNPR,Wolayita
3654,2014-01-01,1.0,Ethiopia,Oromia,Bale
5209,2014-01-01,2.0,Ethiopia,Somali,Afder
1546,2014-01-01,2.0,Ethiopia,SNNPR,Alaba
3660,2014-01-01,1.0,Ethiopia,Oromia,Arsi
3662,2014-01-01,1.0,Ethiopia,SNNPR,Basketo
3663,2014-01-01,1.0,Ethiopia,SNNPR,Bench Maji
5212,2014-01-01,2.0,Ethiopia,Tigray,Central Tigray
3665,2014-01-01,1.0,Ethiopia,SNNPR,Dawro
3668,2014-01-01,1.0,Ethiopia,Amhara,East Gojam
3669,2014-01-01,1.0,Ethiopia,Oromia,East Shewa
3670,2014-01-01,1.0,Ethiopia,Oromia,East Wellega
3673,2014-01-01,1.0,Ethiopia,Oromia,Gujii
3674,2014-01-01,1.0,Ethiopia,SNNPR,Gurage
3676,2014-01-01,1.0,Ethiopia,Oromia,Horo Guduru
1559,2014-01-01,2.0,Ethiopia,Somali,Fafan
3679,2014-01-01,1.0,Ethiopia,Oromia,Jimma
3680,2014-01-01,1.0,Ethiopia,SNNPR,Kembata Tembaro
3681,2014-01-01,1.0,Ethiopia,SNNPR,Keffa
3682,2014-01-01,1.0,Ethiopia,Oromia,Kelem
3683,2014-01-01,1.0,Ethiopia,SNNPR,Konta
1565,2014-01-01,2.0,Ethiopia,Somali,Liben
3686,2014-01-01,1.0,Ethiopia,Amhara,North Shewa
3687,2014-01-01,1.0,Ethiopia,Amhara,North Wollo
3688,2014-01-01,1.0,Ethiopia,Gambela,Nuer
3689,2014-01-01,1.0,Ethiopia,Amhara,Oromia
1569,2014-01-01,2.0,Ethiopia,Somali,Sitti
3691,2014-01-01,1.0,Ethiopia,Amhara,South Gondar
3693,2014-01-01,1.0,Ethiopia,Amhara,South Wollo
5223,2014-01-01,2.0,Ethiopia,Tigray,South Tigray
3695,2014-01-01,1.0,Ethiopia,Amhara,Argoba
1574,2014-01-01,2.0,Ethiopia,Amhara,Wag Himra
3698,2014-01-01,1.0,Ethiopia,Amhara,West Gojam
3699,2014-01-01,1.0,Ethiopia,Oromia,West Hararge
3700,2014-01-01,1.0,Ethiopia,Oromia,West Shewa
3701,2014-01-01,1.0,Ethiopia,Oromia,West Wellega
3702,2014-01-01,1.0,Ethiopia,Tigray,West Tigray
3704,2014-01-01,1.0,Ethiopia,SNNPR,Yem
1578,2014-01-01,2.0,Ethiopia,Afar,Awusi
1579,2014-01-01,2.0,Ethiopia,Afar,Gabi
1581,2014-01-01,2.0,Ethiopia,Afar,Khari
3709,2014-01-01,1.0,Ethiopia,Tigray,Northwest Tigray
3710,2014-01-01,1.0,Ethiopia,Gambela,Itang
3711,2014-01-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo
3713,2014-01-01,1.0,Ethiopia,Gambela,Agniwak
3714,2014-01-01,1.0,Ethiopia,Benshangul Gumuz,Asosa
5234,2014-01-01,2.0,Ethiopia,Tigray,East Tigray
3717,2014-01-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
3718,2014-01-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
3720,2014-01-01,1.0,Ethiopia,Oromia,South West Shewa
3722,2014-01-01,1.0,Ethiopia,Amhara,North Gondar
3723,2014-01-01,1.0,Ethiopia,SNNPR,Hadiya
1592,2014-01-01,2.0,Ethiopia,SNNPR,Silltie
3726,2014-01-01,1.0,Ethiopia,Oromia,North Shewa
1552,2014-01-01,2.0,Ethiopia,Somali,Jarar
3677,2014-01-01,1.0,Ethiopia,Oromia,Ilubabor
1564,2014-01-01,2.0,Ethiopia,Somali,Korahe
1582,2014-01-01,2.0,Ethiopia,Somali,Shebelle
3715,2014-01-01,1.0,Ethiopia,Oromia,East Hararge
1591,2014-01-01,2.0,Ethiopia,Somali,Nogob
1593,2014-01-01,2.0,Ethiopia,Somali,Dollo
1580,2014-01-01,2.0,Ethiopia,Afar,Fanti
6615,2014-01-01,3.0,Ethiopia,Afar,Kilbati
3667,2014-01-01,1.0,Ethiopia,Dire Dawa,Dire Dawa
3675,2014-01-01,1.0,Ethiopia,Harari,Harari
3655,2014-01-01,1.0,Ethiopia,SNNPR,Sheka
3661,2014-01-01,1.0,Ethiopia,Amhara,Awi
3685,2014-01-01,1.0,Ethiopia,Gambela,Mezhenger
3712,2014-01-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
6842,2014-01-01,99.0,Ethiopia,Addis Ababa,Region 14
3892,2010-04-01,3.0,Ethiopia,SNNPR,Segen
1613,2010-04-01,2.0,Ethiopia,Oromia,Borena
1614,2010-04-01,2.0,Ethiopia,SNNPR,Sidama
1626,2010-04-01,2.0,Ethiopia,SNNPR,Gamo Gofa
1627,2010-04-01,2.0,Ethiopia,SNNPR,Gedeo
1646,2010-04-01,2.0,Ethiopia,SNNPR,South Omo
4458,2010-04-01,1.0,Ethiopia,Oromia,West Arsi
1655,2010-04-01,2.0,Ethiopia,SNNPR,Wolayita
1611,2010-04-01,2.0,Ethiopia,Oromia,Bale
1615,2010-04-01,2.0,Ethiopia,Somali,Afder
3897,2010-04-01,3.0,Ethiopia,SNNPR,Alaba
4435,2010-04-01,1.0,Ethiopia,Oromia,Arsi
4437,2010-04-01,1.0,Ethiopia,SNNPR,Basketo
1619,2010-04-01,2.0,Ethiopia,SNNPR,Bench Maji
3900,2010-04-01,3.0,Ethiopia,Tigray,Central Tigray
1621,2010-04-01,2.0,Ethiopia,SNNPR,Dawro
4440,2010-04-01,1.0,Ethiopia,Amhara,East Gojam
3903,2010-04-01,3.0,Ethiopia,Oromia,East Shewa
4442,2010-04-01,1.0,Ethiopia,Oromia,East Wellega
4445,2010-04-01,1.0,Ethiopia,Oromia,Gujii
1629,2010-04-01,2.0,Ethiopia,SNNPR,Gurage
4447,2010-04-01,1.0,Ethiopia,Oromia,Horo Guduru
1632,2010-04-01,2.0,Ethiopia,Somali,Fafan
4449,2010-04-01,1.0,Ethiopia,Oromia,Jimma
1634,2010-04-01,2.0,Ethiopia,SNNPR,Kembata Tembaro
4450,2010-04-01,1.0,Ethiopia,SNNPR,Keffa
4451,2010-04-01,1.0,Ethiopia,Oromia,Kelem
4452,2010-04-01,1.0,Ethiopia,SNNPR,Konta
1639,2010-04-01,2.0,Ethiopia,Somali,Liben
3910,2010-04-01,3.0,Ethiopia,Amhara,North Shewa
3911,2010-04-01,3.0,Ethiopia,Amhara,North Wollo
3912,2010-04-01,3.0,Ethiopia,Gambela,Nuer
3913,2010-04-01,3.0,Ethiopia,Amhara,Oromia
1644,2010-04-01,2.0,Ethiopia,Somali,Sitti
4455,2010-04-01,1.0,Ethiopia,Amhara,South Gondar
1647,2010-04-01,2.0,Ethiopia,Amhara,South Wollo
3918,2010-04-01,3.0,Ethiopia,Tigray,South Tigray
1648,2010-04-01,2.0,Ethiopia,Amhara,Argoba
4857,2010-04-01,4.0,Ethiopia,Amhara,Wag Himra
4459,2010-04-01,1.0,Ethiopia,Amhara,West Gojam
3922,2010-04-01,3.0,Ethiopia,Oromia,West Hararge
1652,2010-04-01,2.0,Ethiopia,Oromia,West Shewa
4462,2010-04-01,1.0,Ethiopia,Oromia,West Wellega
4463,2010-04-01,1.0,Ethiopia,Tigray,West Tigray
4464,2010-04-01,1.0,Ethiopia,SNNPR,Yem
3925,2010-04-01,3.0,Ethiopia,Afar,Awusi
1658,2010-04-01,2.0,Ethiopia,Afar,Gabi
1659,2010-04-01,2.0,Ethiopia,Afar,Khari
1661,2010-04-01,2.0,Ethiopia,Tigray,Northwest Tigray
3931,2010-04-01,3.0,Ethiopia,Gambela,Itang
1663,2010-04-01,2.0,Ethiopia,Benshangul Gumuz,Mao-Komo
3932,2010-04-01,3.0,Ethiopia,Gambela,Agniwak
1665,2010-04-01,2.0,Ethiopia,Benshangul Gumuz,Asosa
3934,2010-04-01,3.0,Ethiopia,Tigray,East Tigray
4471,2010-04-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
4472,2010-04-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
4474,2010-04-01,1.0,Ethiopia,Oromia,South West Shewa
4475,2010-04-01,1.0,Ethiopia,Amhara,North Gondar
1671,2010-04-01,2.0,Ethiopia,SNNPR,Hadiya
1673,2010-04-01,2.0,Ethiopia,SNNPR,Silltie
1674,2010-04-01,2.0,Ethiopia,Oromia,North Shewa
3901,2010-04-01,3.0,Ethiopia,Somali,Jarar
4448,2010-04-01,1.0,Ethiopia,Oromia,Ilubabor
3909,2010-04-01,3.0,Ethiopia,Somali,Korahe
1660,2010-04-01,2.0,Ethiopia,Somali,Shebelle
3933,2010-04-01,3.0,Ethiopia,Oromia,East Hararge
3939,2010-04-01,3.0,Ethiopia,Somali,Nogob
3941,2010-04-01,3.0,Ethiopia,Somali,Dollo
3927,2010-04-01,3.0,Ethiopia,Afar,Fanti
3936,2010-04-01,3.0,Ethiopia,Afar,Kilbati
1623,2010-04-01,2.0,Ethiopia,Dire Dawa,Dire Dawa
3906,2010-04-01,3.0,Ethiopia,Harari,Harari
4432,2010-04-01,1.0,Ethiopia,SNNPR,Sheka
4436,2010-04-01,1.0,Ethiopia,Amhara,Awi
4453,2010-04-01,1.0,Ethiopia,Gambela,Mezhenger
4468,2010-04-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
6988,2010-04-01,99.0,Ethiopia,Addis Ababa,Region 14
1675,2011-10-01,3.0,Ethiopia,SNNPR,Segen
1677,2011-10-01,3.0,Ethiopia,Oromia,Borena
3004,2011-10-01,2.0,Ethiopia,SNNPR,Sidama
3017,2011-10-01,2.0,Ethiopia,SNNPR,Gamo Gofa
3018,2011-10-01,2.0,Ethiopia,SNNPR,Gedeo
1691,2011-10-01,3.0,Ethiopia,SNNPR,South Omo
5629,2011-10-01,1.0,Ethiopia,Oromia,West Arsi
3042,2011-10-01,2.0,Ethiopia,SNNPR,Wolayita
1676,2011-10-01,3.0,Ethiopia,Oromia,Bale
1678,2011-10-01,3.0,Ethiopia,Somali,Afder
3006,2011-10-01,2.0,Ethiopia,SNNPR,Alaba
5605,2011-10-01,1.0,Ethiopia,Oromia,Arsi
3009,2011-10-01,2.0,Ethiopia,SNNPR,Basketo
5607,2011-10-01,1.0,Ethiopia,SNNPR,Bench Maji
3011,2011-10-01,2.0,Ethiopia,Tigray,Central Tigray
5608,2011-10-01,1.0,Ethiopia,SNNPR,Dawro
5609,2011-10-01,1.0,Ethiopia,Amhara,East Gojam
5610,2011-10-01,1.0,Ethiopia,Oromia,East Shewa
5611,2011-10-01,1.0,Ethiopia,Oromia,East Wellega
1683,2011-10-01,3.0,Ethiopia,Oromia,Gujii
5615,2011-10-01,1.0,Ethiopia,SNNPR,Gurage
5616,2011-10-01,1.0,Ethiopia,Oromia,Horo Guduru
3022,2011-10-01,2.0,Ethiopia,Somali,Fafan
5618,2011-10-01,1.0,Ethiopia,Oromia,Jimma
3024,2011-10-01,2.0,Ethiopia,SNNPR,Kembata Tembaro
5619,2011-10-01,1.0,Ethiopia,SNNPR,Keffa
5620,2011-10-01,1.0,Ethiopia,Oromia,Kelem
5621,2011-10-01,1.0,Ethiopia,SNNPR,Konta
1686,2011-10-01,3.0,Ethiopia,Somali,Liben
5623,2011-10-01,1.0,Ethiopia,Amhara,North Shewa
3029,2011-10-01,2.0,Ethiopia,Amhara,North Wollo
3030,2011-10-01,2.0,Ethiopia,Gambela,Nuer
3031,2011-10-01,2.0,Ethiopia,Amhara,Oromia
3032,2011-10-01,2.0,Ethiopia,Somali,Sitti
3033,2011-10-01,2.0,Ethiopia,Amhara,South Gondar
3035,2011-10-01,2.0,Ethiopia,Amhara,South Wollo
3036,2011-10-01,2.0,Ethiopia,Tigray,South Tigray
3037,2011-10-01,2.0,Ethiopia,Amhara,Argoba
3038,2011-10-01,2.0,Ethiopia,Amhara,Wag Himra
5630,2011-10-01,1.0,Ethiopia,Amhara,West Gojam
3040,2011-10-01,2.0,Ethiopia,Oromia,West Hararge
5632,2011-10-01,1.0,Ethiopia,Oromia,West Shewa
5633,2011-10-01,1.0,Ethiopia,Oromia,West Wellega
5634,2011-10-01,1.0,Ethiopia,Tigray,West Tigray
5636,2011-10-01,1.0,Ethiopia,SNNPR,Yem
3044,2011-10-01,2.0,Ethiopia,Afar,Awusi
3045,2011-10-01,2.0,Ethiopia,Afar,Gabi
3047,2011-10-01,2.0,Ethiopia,Afar,Khari
3048,2011-10-01,2.0,Ethiopia,Tigray,Northwest Tigray
5640,2011-10-01,1.0,Ethiopia,Gambela,Itang
5641,2011-10-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo
5643,2011-10-01,1.0,Ethiopia,Gambela,Agniwak
5644,2011-10-01,1.0,Ethiopia,Benshangul Gumuz,Asosa
3054,2011-10-01,2.0,Ethiopia,Tigray,East Tigray
5645,2011-10-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
5646,2011-10-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
5648,2011-10-01,1.0,Ethiopia,Oromia,South West Shewa
5649,2011-10-01,1.0,Ethiopia,Amhara,North Gondar
3060,2011-10-01,2.0,Ethiopia,SNNPR,Hadiya
3062,2011-10-01,2.0,Ethiopia,SNNPR,Silltie
5652,2011-10-01,1.0,Ethiopia,Oromia,North Shewa
1680,2011-10-01,3.0,Ethiopia,Somali,Jarar
5617,2011-10-01,1.0,Ethiopia,Oromia,Ilubabor
1685,2011-10-01,3.0,Ethiopia,Somali,Korahe
1699,2011-10-01,3.0,Ethiopia,Somali,Shebelle
3053,2011-10-01,2.0,Ethiopia,Oromia,East Hararge
1708,2011-10-01,3.0,Ethiopia,Somali,Nogob
1709,2011-10-01,3.0,Ethiopia,Somali,Dollo
3046,2011-10-01,2.0,Ethiopia,Afar,Fanti
1707,2011-10-01,3.0,Ethiopia,Afar,Kilbati
6915,2011-10-01,99.0,Ethiopia,Dire Dawa,Dire Dawa
6917,2011-10-01,99.0,Ethiopia,Harari,Harari
5602,2011-10-01,1.0,Ethiopia,SNNPR,Sheka
5606,2011-10-01,1.0,Ethiopia,Amhara,Awi
5622,2011-10-01,1.0,Ethiopia,Gambela,Mezhenger
5642,2011-10-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
6924,2011-10-01,99.0,Ethiopia,Addis Ababa,Region 14
3593,2016-10-01,1.0,Ethiopia,SNNPR,Segen
1812,2016-10-01,2.0,Ethiopia,Oromia,Borena
2093,2016-10-01,1.0,Ethiopia,SNNPR,Sidama
3600,2016-10-01,1.0,Ethiopia,SNNPR,Gamo Gofa
3601,2016-10-01,1.0,Ethiopia,SNNPR,Gedeo
1825,2016-10-01,2.0,Ethiopia,SNNPR,South Omo
2132,2016-10-01,1.0,Ethiopia,Oromia,West Arsi
2138,2016-10-01,1.0,Ethiopia,SNNPR,Wolayita
1811,2016-10-01,2.0,Ethiopia,Oromia,Bale
1814,2016-10-01,2.0,Ethiopia,Somali,Afder
3596,2016-10-01,1.0,Ethiopia,SNNPR,Alaba
2096,2016-10-01,1.0,Ethiopia,Oromia,Arsi
2098,2016-10-01,1.0,Ethiopia,SNNPR,Basketo
2099,2016-10-01,1.0,Ethiopia,SNNPR,Bench Maji
2100,2016-10-01,1.0,Ethiopia,Tigray,Central Tigray
2101,2016-10-01,1.0,Ethiopia,SNNPR,Dawro
2103,2016-10-01,1.0,Ethiopia,Amhara,East Gojam
2104,2016-10-01,1.0,Ethiopia,Oromia,East Shewa
2105,2016-10-01,1.0,Ethiopia,Oromia,East Wellega
1819,2016-10-01,2.0,Ethiopia,Oromia,Gujii
2109,2016-10-01,1.0,Ethiopia,SNNPR,Gurage
2111,2016-10-01,1.0,Ethiopia,Oromia,Horo Guduru
1821,2016-10-01,2.0,Ethiopia,Somali,Fafan
2114,2016-10-01,1.0,Ethiopia,Oromia,Jimma
2115,2016-10-01,1.0,Ethiopia,SNNPR,Kembata Tembaro
2116,2016-10-01,1.0,Ethiopia,SNNPR,Keffa
2117,2016-10-01,1.0,Ethiopia,Oromia,Kelem
2118,2016-10-01,1.0,Ethiopia,SNNPR,Konta
1823,2016-10-01,2.0,Ethiopia,Somali,Liben
2121,2016-10-01,1.0,Ethiopia,Amhara,North Shewa
2122,2016-10-01,1.0,Ethiopia,Amhara,North Wollo
2123,2016-10-01,1.0,Ethiopia,Gambela,Nuer
2124,2016-10-01,1.0,Ethiopia,Amhara,Oromia
6694,2016-10-01,3.0,Ethiopia,Somali,Sitti
2126,2016-10-01,1.0,Ethiopia,Amhara,South Gondar
2128,2016-10-01,1.0,Ethiopia,Amhara,South Wollo
2129,2016-10-01,1.0,Ethiopia,Tigray,South Tigray
2130,2016-10-01,1.0,Ethiopia,Amhara,Argoba
4892,2016-10-01,2.0,Ethiopia,Amhara,Wag Himra
2133,2016-10-01,1.0,Ethiopia,Amhara,West Gojam
4894,2016-10-01,2.0,Ethiopia,Oromia,West Hararge
2135,2016-10-01,1.0,Ethiopia,Oromia,West Shewa
2136,2016-10-01,1.0,Ethiopia,Oromia,West Wellega
2137,2016-10-01,1.0,Ethiopia,Tigray,West Tigray
2139,2016-10-01,1.0,Ethiopia,SNNPR,Yem
4896,2016-10-01,2.0,Ethiopia,Afar,Awusi
6698,2016-10-01,3.0,Ethiopia,Afar,Gabi
4899,2016-10-01,2.0,Ethiopia,Afar,Khari
2144,2016-10-01,1.0,Ethiopia,Tigray,Northwest Tigray
2145,2016-10-01,1.0,Ethiopia,Gambela,Itang
2146,2016-10-01,1.0,Ethiopia,Benshangul Gumuz,Mao-Komo
2148,2016-10-01,1.0,Ethiopia,Gambela,Agniwak
2149,2016-10-01,1.0,Ethiopia,Benshangul Gumuz,Asosa
2151,2016-10-01,1.0,Ethiopia,Tigray,East Tigray
2152,2016-10-01,1.0,Ethiopia,Benshangul Gumuz,Kemashi
2153,2016-10-01,1.0,Ethiopia,Benshangul Gumuz,Metekel
2155,2016-10-01,1.0,Ethiopia,Oromia,South West Shewa
2157,2016-10-01,1.0,Ethiopia,Amhara,North Gondar
2158,2016-10-01,1.0,Ethiopia,SNNPR,Hadiya
3610,2016-10-01,1.0,Ethiopia,SNNPR,Silltie
2160,2016-10-01,1.0,Ethiopia,Oromia,North Shewa
4876,2016-10-01,2.0,Ethiopia,Somali,Jarar
2112,2016-10-01,1.0,Ethiopia,Oromia,Ilubabor
4881,2016-10-01,2.0,Ethiopia,Somali,Korahe
4900,2016-10-01,2.0,Ethiopia,Somali,Shebelle
1831,2016-10-01,2.0,Ethiopia,Oromia,East Hararge
4910,2016-10-01,2.0,Ethiopia,Somali,Nogob
1835,2016-10-01,2.0,Ethiopia,Somali,Dollo
4898,2016-10-01,2.0,Ethiopia,Afar,Fanti
4908,2016-10-01,2.0,Ethiopia,Afar,Kilbati
2102,2016-10-01,1.0,Ethiopia,Dire Dawa,Dire Dawa
2110,2016-10-01,1.0,Ethiopia,Harari,Harari
2091,2016-10-01,1.0,Ethiopia,SNNPR,Sheka
2097,2016-10-01,1.0,Ethiopia,Amhara,Awi
2120,2016-10-01,1.0,Ethiopia,Gambela,Mezhenger
2147,2016-10-01,1.0,Ethiopia,Benshangul Gumuz,Pawe
2154,2016-10-01,1.0,Ethiopia,Addis Ababa,Region 14
1836,2018-06-01,2.0,Ethiopia,SNNPR,Segen
1838,2018-06-01,2.0,Ethiopia,Oromia,Borena
1893,2018-06-01,1.0,Ethiopia,SNNPR,Sidama
1905,2018-06-01,1.0,Ethiopia,SNNPR,Gamo Gofa
4116,2018-06-01,3.0,Ethiopia,SNNPR,Gedeo
1922,2018-06-01,1.0,Ethiopia,SNNPR,South Omo
1925,2018-06-01,1.0,Ethiopia,Oromia,West Arsi
1931,2018-06-01,1.0,Ethiopia,SNNPR,Wolayita
6365,2018-06-01,2.0,Ethiopia,Oromia,Bale
6366,2018-06-01,2.0,Ethiopia,Somali,Afder
1841,2018-06-01,2.0,Ethiopia,SNNPR,Alaba
1896,2018-06-01,1.0,Ethiopia,Oromia,Arsi
1898,2018-06-01,1.0,Ethiopia,SNNPR,Basketo
1899,2018-06-01,1.0,Ethiopia,SNNPR,Bench Maji
6368,2018-06-01,2.0,Ethiopia,Tigray,Central Tigray
1901,2018-06-01,1.0,Ethiopia,SNNPR,Dawro
1902,2018-06-01,1.0,Ethiopia,Amhara,East Gojam
1903,2018-06-01,1.0,Ethiopia,Oromia,East Shewa
1904,2018-06-01,1.0,Ethiopia,Oromia,East Wellega
1907,2018-06-01,1.0,Ethiopia,Oromia,Gujii
1908,2018-06-01,1.0,Ethiopia,SNNPR,Gurage
1909,2018-06-01,1.0,Ethiopia,Oromia,Horo Guduru
1853,2018-06-01,2.0,Ethiopia,Somali,Fafan
1911,2018-06-01,1.0,Ethiopia,Oromia,Jimma
1912,2018-06-01,1.0,Ethiopia,SNNPR,Kembata Tembaro
1913,2018-06-01,1.0,Ethiopia,SNNPR,Keffa
