,date,ADMIN0,ADMIN1,ADMIN2,ML2
5581,2013-04-01,Ethiopia,Oromia,Arsi,1.0
5738,2013-04-01,Ethiopia,Tigray,Central Tigray,3.0
5585,2013-04-01,Ethiopia,SNNPR,Dawro,1.0
3206,2013-04-01,Ethiopia,Somali,Jarar,2.0
5739,2013-04-01,Ethiopia,Dire Dawa,Dire Dawa,3.0
5586,2013-04-01,Ethiopia,Amhara,East Gojam,1.0
5587,2013-04-01,Ethiopia,Oromia,East Shewa,1.0
5588,2013-04-01,Ethiopia,Oromia,East Wellega,1.0
5592,2013-04-01,Ethiopia,SNNPR,Gurage,1.0
5743,2013-04-01,Ethiopia,Harari,Harari,3.0
5593,2013-04-01,Ethiopia,Oromia,Horo Guduru,1.0
3215,2013-04-01,Ethiopia,Somali,Fafan,2.0
5595,2013-04-01,Ethiopia,Oromia,Jimma,1.0
3705,2013-04-01,Ethiopia,SNNPR,Kembata Tembaro,2.0
3216,2013-04-01,Ethiopia,Somali,Korahe,2.0
5600,2013-04-01,Ethiopia,Amhara,North Shewa,1.0
5752,2013-04-01,Ethiopia,Somali,Sitti,3.0
5756,2013-04-01,Ethiopia,Amhara,Argoba,3.0
5608,2013-04-01,Ethiopia,Oromia,West Shewa,1.0
5610,2013-04-01,Ethiopia,Tigray,West Tigray,1.0
3718,2013-04-01,Ethiopia,SNNPR,Wolayita,2.0
3230,2013-04-01,Ethiopia,Afar,Gabi,2.0
3232,2013-04-01,Ethiopia,Afar,Khari,2.0
3723,2013-04-01,Ethiopia,Tigray,Northwest Tigray,2.0
5622,2013-04-01,Ethiopia,Oromia,South West Shewa,1.0
5623,2013-04-01,Ethiopia,Amhara,North Gondar,1.0
3731,2013-04-01,Ethiopia,SNNPR,Hadiya,2.0
5774,2013-04-01,Ethiopia,SNNPR,Silltie,3.0
3239,2013-04-01,Ethiopia,Somali,Dollo,2.0
5615,2013-04-01,Ethiopia,Benshangul Gumuz,Mao-Komo,1.0
5618,2013-04-01,Ethiopia,Benshangul Gumuz,Asosa,1.0
5619,2013-04-01,Ethiopia,Benshangul Gumuz,Kemashi,1.0
5620,2013-04-01,Ethiopia,Benshangul Gumuz,Metekel,1.0
5594,2013-04-01,Ethiopia,Oromia,Ilubabor,1.0
5614,2013-04-01,Ethiopia,Gambela,Itang,1.0
5578,2013-04-01,Ethiopia,SNNPR,Sheka,1.0
5582,2013-04-01,Ethiopia,Amhara,Awi,1.0
5597,2013-04-01,Ethiopia,Oromia,Kelem,1.0
5599,2013-04-01,Ethiopia,Gambela,Mezhenger,1.0
5606,2013-04-01,Ethiopia,Amhara,West Gojam,1.0
5609,2013-04-01,Ethiopia,Oromia,West Wellega,1.0
5611,2013-04-01,Ethiopia,SNNPR,Yem,1.0
5616,2013-04-01,Ethiopia,Benshangul Gumuz,Pawe,1.0
6624,2013-04-01,Ethiopia,Addis Ababa,Region 14,99.0
3735,2014-01-01,Ethiopia,SNNPR,Segen,2.0
3378,2014-01-01,Ethiopia,Oromia,Bale,2.0
3379,2014-01-01,Ethiopia,Oromia,Borena,2.0
3738,2014-01-01,Ethiopia,SNNPR,Sidama,2.0
3739,2014-01-01,Ethiopia,Somali,Afder,2.0
5367,2014-01-01,Ethiopia,SNNPR,Basketo,1.0
5368,2014-01-01,Ethiopia,SNNPR,Bench Maji,1.0
3749,2014-01-01,Ethiopia,SNNPR,Gamo Gofa,2.0
5375,2014-01-01,Ethiopia,SNNPR,Gedeo,1.0
5376,2014-01-01,Ethiopia,Oromia,Gujii,1.0
5381,2014-01-01,Ethiopia,SNNPR,Keffa,1.0
5383,2014-01-01,Ethiopia,SNNPR,Konta,1.0
3759,2014-01-01,Ethiopia,Somali,Liben,2.0
3399,2014-01-01,Ethiopia,Amhara,North Wollo,2.0
5387,2014-01-01,Ethiopia,Gambela,Nuer,1.0
3762,2014-01-01,Ethiopia,Amhara,Oromia,2.0
3764,2014-01-01,Ethiopia,Amhara,South Gondar,2.0
3765,2014-01-01,Ethiopia,SNNPR,South Omo,2.0
5154,2014-01-01,Ethiopia,Amhara,South Wollo,3.0
5155,2014-01-01,Ethiopia,Tigray,South Tigray,3.0
5156,2014-01-01,Ethiopia,Amhara,Wag Himra,3.0
3407,2014-01-01,Ethiopia,Oromia,West Arsi,2.0
3408,2014-01-01,Ethiopia,Oromia,West Hararge,2.0
3774,2014-01-01,Ethiopia,Afar,Awusi,2.0
3776,2014-01-01,Ethiopia,Afar,Fanti,2.0
3778,2014-01-01,Ethiopia,Somali,Shebelle,2.0
5403,2014-01-01,Ethiopia,Gambela,Agniwak,1.0
3417,2014-01-01,Ethiopia,Oromia,East Hararge,2.0
5166,2014-01-01,Ethiopia,Tigray,East Tigray,3.0
5167,2014-01-01,Ethiopia,Afar,Kilbati,3.0
3784,2014-01-01,Ethiopia,Somali,Nogob,2.0
3382,2014-01-01,Ethiopia,SNNPR,Alaba,2.0
5365,2014-01-01,Ethiopia,Oromia,Arsi,1.0
5144,2014-01-01,Ethiopia,Tigray,Central Tigray,3.0
5370,2014-01-01,Ethiopia,SNNPR,Dawro,1.0
3745,2014-01-01,Ethiopia,Somali,Jarar,2.0
3387,2014-01-01,Ethiopia,Dire Dawa,Dire Dawa,2.0
5371,2014-01-01,Ethiopia,Amhara,East Gojam,1.0
5372,2014-01-01,Ethiopia,Oromia,East Shewa,1.0
5373,2014-01-01,Ethiopia,Oromia,East Wellega,1.0
5377,2014-01-01,Ethiopia,SNNPR,Gurage,1.0
3393,2014-01-01,Ethiopia,Harari,Harari,2.0
5378,2014-01-01,Ethiopia,Oromia,Horo Guduru,1.0
3753,2014-01-01,Ethiopia,Somali,Fafan,2.0
5380,2014-01-01,Ethiopia,Oromia,Jimma,1.0
3755,2014-01-01,Ethiopia,SNNPR,Kembata Tembaro,2.0
3758,2014-01-01,Ethiopia,Somali,Korahe,2.0
5386,2014-01-01,Ethiopia,Amhara,North Shewa,1.0
3763,2014-01-01,Ethiopia,Somali,Sitti,2.0
3768,2014-01-01,Ethiopia,Amhara,Argoba,2.0
5394,2014-01-01,Ethiopia,Oromia,West Shewa,1.0
5396,2014-01-01,Ethiopia,Tigray,West Tigray,1.0
3772,2014-01-01,Ethiopia,SNNPR,Wolayita,2.0
3775,2014-01-01,Ethiopia,Afar,Gabi,2.0
3777,2014-01-01,Ethiopia,Afar,Khari,2.0
5399,2014-01-01,Ethiopia,Tigray,Northwest Tigray,1.0
5408,2014-01-01,Ethiopia,Oromia,South West Shewa,1.0
5409,2014-01-01,Ethiopia,Amhara,North Gondar,1.0
3783,2014-01-01,Ethiopia,SNNPR,Hadiya,2.0
3785,2014-01-01,Ethiopia,SNNPR,Silltie,2.0
3786,2014-01-01,Ethiopia,Somali,Dollo,2.0
5401,2014-01-01,Ethiopia,Benshangul Gumuz,Mao-Komo,1.0
5404,2014-01-01,Ethiopia,Benshangul Gumuz,Asosa,1.0
5405,2014-01-01,Ethiopia,Benshangul Gumuz,Kemashi,1.0
5406,2014-01-01,Ethiopia,Benshangul Gumuz,Metekel,1.0
5379,2014-01-01,Ethiopia,Oromia,Ilubabor,1.0
5400,2014-01-01,Ethiopia,Gambela,Itang,1.0
5360,2014-01-01,Ethiopia,SNNPR,Sheka,1.0
5366,2014-01-01,Ethiopia,Amhara,Awi,1.0
5382,2014-01-01,Ethiopia,Oromia,Kelem,1.0
5385,2014-01-01,Ethiopia,Gambela,Mezhenger,1.0
5392,2014-01-01,Ethiopia,Amhara,West Gojam,1.0
5395,2014-01-01,Ethiopia,Oromia,West Wellega,1.0
5397,2014-01-01,Ethiopia,SNNPR,Yem,1.0
5402,2014-01-01,Ethiopia,Benshangul Gumuz,Pawe,1.0
6549,2014-01-01,Ethiopia,Addis Ababa,Region 14,99.0
3973,2011-07-01,Ethiopia,SNNPR,Segen,3.0
3486,2011-07-01,Ethiopia,Oromia,Bale,2.0
3975,2011-07-01,Ethiopia,Oromia,Borena,3.0
3488,2011-07-01,Ethiopia,SNNPR,Sidama,2.0
3977,2011-07-01,Ethiopia,Somali,Afder,3.0
6216,2011-07-01,Ethiopia,SNNPR,Basketo,1.0
6217,2011-07-01,Ethiopia,SNNPR,Bench Maji,1.0
3501,2011-07-01,Ethiopia,SNNPR,Gamo Gofa,2.0
3502,2011-07-01,Ethiopia,SNNPR,Gedeo,2.0
3982,2011-07-01,Ethiopia,Oromia,Gujii,3.0
6229,2011-07-01,Ethiopia,SNNPR,Keffa,1.0
6231,2011-07-01,Ethiopia,SNNPR,Konta,1.0
3985,2011-07-01,Ethiopia,Somali,Liben,3.0
3516,2011-07-01,Ethiopia,Amhara,North Wollo,2.0
3988,2011-07-01,Ethiopia,Gambela,Nuer,3.0
3518,2011-07-01,Ethiopia,Amhara,Oromia,2.0
3520,2011-07-01,Ethiopia,Amhara,South Gondar,2.0
3992,2011-07-01,Ethiopia,SNNPR,South Omo,3.0
3522,2011-07-01,Ethiopia,Amhara,South Wollo,2.0
3523,2011-07-01,Ethiopia,Tigray,South Tigray,2.0
3525,2011-07-01,Ethiopia,Amhara,Wag Himra,2.0
3526,2011-07-01,Ethiopia,Oromia,West Arsi,2.0
3527,2011-07-01,Ethiopia,Oromia,West Hararge,2.0
3533,2011-07-01,Ethiopia,Afar,Awusi,2.0
3535,2011-07-01,Ethiopia,Afar,Fanti,2.0
3998,2011-07-01,Ethiopia,Somali,Shebelle,3.0
3540,2011-07-01,Ethiopia,Gambela,Agniwak,2.0
3542,2011-07-01,Ethiopia,Oromia,East Hararge,2.0
3543,2011-07-01,Ethiopia,Tigray,East Tigray,2.0
3547,2011-07-01,Ethiopia,Afar,Kilbati,2.0
4002,2011-07-01,Ethiopia,Somali,Nogob,3.0
3490,2011-07-01,Ethiopia,SNNPR,Alaba,2.0
3491,2011-07-01,Ethiopia,Oromia,Arsi,2.0
3494,2011-07-01,Ethiopia,Tigray,Central Tigray,2.0
3495,2011-07-01,Ethiopia,SNNPR,Dawro,2.0
3979,2011-07-01,Ethiopia,Somali,Jarar,3.0
3497,2011-07-01,Ethiopia,Dire Dawa,Dire Dawa,2.0
6219,2011-07-01,Ethiopia,Amhara,East Gojam,1.0
3499,2011-07-01,Ethiopia,Oromia,East Shewa,2.0
6221,2011-07-01,Ethiopia,Oromia,East Wellega,1.0
3504,2011-07-01,Ethiopia,SNNPR,Gurage,2.0
6601,2011-07-01,Ethiopia,Harari,Harari,99.0
6226,2011-07-01,Ethiopia,Oromia,Horo Guduru,1.0
3508,2011-07-01,Ethiopia,Somali,Fafan,2.0
6228,2011-07-01,Ethiopia,Oromia,Jimma,1.0
3510,2011-07-01,Ethiopia,SNNPR,Kembata Tembaro,2.0
3984,2011-07-01,Ethiopia,Somali,Korahe,3.0
3515,2011-07-01,Ethiopia,Amhara,North Shewa,2.0
3519,2011-07-01,Ethiopia,Somali,Sitti,2.0
3524,2011-07-01,Ethiopia,Amhara,Argoba,2.0
3528,2011-07-01,Ethiopia,Oromia,West Shewa,2.0
6244,2011-07-01,Ethiopia,Tigray,West Tigray,1.0
3531,2011-07-01,Ethiopia,SNNPR,Wolayita,2.0
3534,2011-07-01,Ethiopia,Afar,Gabi,2.0
3536,2011-07-01,Ethiopia,Afar,Khari,2.0
3537,2011-07-01,Ethiopia,Tigray,Northwest Tigray,2.0
6255,2011-07-01,Ethiopia,Oromia,South West Shewa,1.0
6256,2011-07-01,Ethiopia,Amhara,North Gondar,1.0
3549,2011-07-01,Ethiopia,SNNPR,Hadiya,2.0
3551,2011-07-01,Ethiopia,SNNPR,Silltie,2.0
4003,2011-07-01,Ethiopia,Somali,Dollo,3.0
3539,2011-07-01,Ethiopia,Benshangul Gumuz,Mao-Komo,2.0
3541,2011-07-01,Ethiopia,Benshangul Gumuz,Asosa,2.0
6252,2011-07-01,Ethiopia,Benshangul Gumuz,Kemashi,1.0
6253,2011-07-01,Ethiopia,Benshangul Gumuz,Metekel,1.0
6227,2011-07-01,Ethiopia,Oromia,Ilubabor,1.0
3538,2011-07-01,Ethiopia,Gambela,Itang,2.0
6213,2011-07-01,Ethiopia,SNNPR,Sheka,1.0
6215,2011-07-01,Ethiopia,Amhara,Awi,1.0
6230,2011-07-01,Ethiopia,Oromia,Kelem,1.0
6232,2011-07-01,Ethiopia,Gambela,Mezhenger,1.0
6241,2011-07-01,Ethiopia,Amhara,West Gojam,1.0
6243,2011-07-01,Ethiopia,Oromia,West Wellega,1.0
6245,2011-07-01,Ethiopia,SNNPR,Yem,1.0
6249,2011-07-01,Ethiopia,Benshangul Gumuz,Pawe,1.0
6609,2011-07-01,Ethiopia,Addis Ababa,Region 14,99.0
4368,2018-12-01,Ethiopia,SNNPR,Segen,99.0
4369,2018-12-01,Ethiopia,Oromia,Bale,99.0
4371,2018-12-01,Ethiopia,Oromia,Borena,99.0
4372,2018-12-01,Ethiopia,SNNPR,Sidama,99.0
4373,2018-12-01,Ethiopia,Somali,Afder,99.0
4377,2018-12-01,Ethiopia,SNNPR,Basketo,99.0
4378,2018-12-01,Ethiopia,SNNPR,Bench Maji,99.0
4386,2018-12-01,Ethiopia,SNNPR,Gamo Gofa,99.0
4387,2018-12-01,Ethiopia,SNNPR,Gedeo,99.0
4388,2018-12-01,Ethiopia,Oromia,Gujii,99.0
4396,2018-12-01,Ethiopia,SNNPR,Keffa,99.0
4398,2018-12-01,Ethiopia,SNNPR,Konta,99.0
4400,2018-12-01,Ethiopia,Somali,Liben,99.0
4403,2018-12-01,Ethiopia,Amhara,North Wollo,99.0
4404,2018-12-01,Ethiopia,Gambela,Nuer,99.0
4405,2018-12-01,Ethiopia,Amhara,Oromia,99.0
4407,2018-12-01,Ethiopia,Amhara,South Gondar,99.0
4408,2018-12-01,Ethiopia,SNNPR,South Omo,99.0
4409,2018-12-01,Ethiopia,Amhara,South Wollo,99.0
4410,2018-12-01,Ethiopia,Tigray,South Tigray,99.0
4412,2018-12-01,Ethiopia,Amhara,Wag Himra,99.0
4413,2018-12-01,Ethiopia,Oromia,West Arsi,99.0
4415,2018-12-01,Ethiopia,Oromia,West Hararge,99.0
4421,2018-12-01,Ethiopia,Afar,Awusi,99.0
4423,2018-12-01,Ethiopia,Afar,Fanti,99.0
4425,2018-12-01,Ethiopia,Somali,Shebelle,99.0
4430,2018-12-01,Ethiopia,Gambela,Agniwak,99.0
4432,2018-12-01,Ethiopia,Oromia,East Hararge,99.0
4433,2018-12-01,Ethiopia,Tigray,East Tigray,99.0
4438,2018-12-01,Ethiopia,Afar,Kilbati,99.0
4441,2018-12-01,Ethiopia,Somali,Nogob,99.0
4374,2018-12-01,Ethiopia,SNNPR,Alaba,99.0
4375,2018-12-01,Ethiopia,Oromia,Arsi,99.0
4379,2018-12-01,Ethiopia,Tigray,Central Tigray,99.0
4380,2018-12-01,Ethiopia,SNNPR,Dawro,99.0
4381,2018-12-01,Ethiopia,Somali,Jarar,99.0
4382,2018-12-01,Ethiopia,Dire Dawa,Dire Dawa,99.0
4383,2018-12-01,Ethiopia,Amhara,East Gojam,99.0
4384,2018-12-01,Ethiopia,Oromia,East Shewa,99.0
4385,2018-12-01,Ethiopia,Oromia,East Wellega,99.0
4389,2018-12-01,Ethiopia,SNNPR,Gurage,99.0
4390,2018-12-01,Ethiopia,Harari,Harari,99.0
4391,2018-12-01,Ethiopia,Oromia,Horo Guduru,99.0
4393,2018-12-01,Ethiopia,Somali,Fafan,99.0
4394,2018-12-01,Ethiopia,Oromia,Jimma,99.0
4395,2018-12-01,Ethiopia,SNNPR,Kembata Tembaro,99.0
4399,2018-12-01,Ethiopia,Somali,Korahe,99.0
4402,2018-12-01,Ethiopia,Amhara,North Shewa,99.0
4406,2018-12-01,Ethiopia,Somali,Sitti,99.0
4411,2018-12-01,Ethiopia,Amhara,Argoba,99.0
4416,2018-12-01,Ethiopia,Oromia,West Shewa,99.0
4418,2018-12-01,Ethiopia,Tigray,West Tigray,99.0
4419,2018-12-01,Ethiopia,SNNPR,Wolayita,99.0
4422,2018-12-01,Ethiopia,Afar,Gabi,99.0
4424,2018-12-01,Ethiopia,Afar,Khari,99.0
4426,2018-12-01,Ethiopia,Tigray,Northwest Tigray,99.0
4437,2018-12-01,Ethiopia,Oromia,South West Shewa,99.0
4439,2018-12-01,Ethiopia,Amhara,North Gondar,99.0
4440,2018-12-01,Ethiopia,SNNPR,Hadiya,99.0
4442,2018-12-01,Ethiopia,SNNPR,Silltie,99.0
4443,2018-12-01,Ethiopia,Somali,Dollo,99.0
4428,2018-12-01,Ethiopia,Benshangul Gumuz,Mao-Komo,99.0
4431,2018-12-01,Ethiopia,Benshangul Gumuz,Asosa,99.0
4434,2018-12-01,Ethiopia,Benshangul Gumuz,Kemashi,99.0
4435,2018-12-01,Ethiopia,Benshangul Gumuz,Metekel,99.0
4392,2018-12-01,Ethiopia,Oromia,Ilubabor,99.0
4427,2018-12-01,Ethiopia,Gambela,Itang,99.0
4370,2018-12-01,Ethiopia,SNNPR,Sheka,99.0
4376,2018-12-01,Ethiopia,Amhara,Awi,99.0
4397,2018-12-01,Ethiopia,Oromia,Kelem,99.0
4401,2018-12-01,Ethiopia,Gambela,Mezhenger,99.0
4414,2018-12-01,Ethiopia,Amhara,West Gojam,99.0
4417,2018-12-01,Ethiopia,Oromia,West Wellega,99.0
4420,2018-12-01,Ethiopia,SNNPR,Yem,99.0
4429,2018-12-01,Ethiopia,Benshangul Gumuz,Pawe,99.0
4436,2018-12-01,Ethiopia,Addis Ababa,Region 14,99.0
