date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
2012-05-15,Sorghum - Retail,KG,cereals and tubers,5.4,ETB,Ethiopia,Amhara,1229,Ebinat,492,65,15,5,1,492_65_15_5,
2012-06-15,Sorghum - Retail,KG,cereals and tubers,5.5,ETB,Ethiopia,Amhara,1229,Ebinat,492,65,15,5,1,492_65_15_5,
2012-07-15,Sorghum - Retail,KG,cereals and tubers,5.5,ETB,Ethiopia,Amhara,1229,Ebinat,492,65,15,5,1,492_65_15_5,
2012-08-15,Sorghum - Retail,KG,cereals and tubers,5.55,ETB,Ethiopia,Amhara,1229,Ebinat,492,65,15,5,1,492_65_15_5,
2012-09-15,Sorghum - Retail,KG,cereals and tubers,6.3,ETB,Ethiopia,Amhara,1229,Ebinat,492,65,15,5,1,492_65_15_5,
2012-10-15,Sorghum - Retail,KG,cereals and tubers,6.0,ETB,Ethiopia,Amhara,1229,Ebinat,492,65,15,5,1,492_65_15_5,
2012-11-15,Sorghum - Retail,KG,cereals and tubers,6.0,ETB,Ethiopia,Amhara,1229,Ebinat,492,65,15,5,1,492_65_15_5,
2013-01-15,Sorghum - Retail,KG,cereals and tubers,5.75,ETB,Ethiopia,Amhara,1229,Ebinat,492,65,15,5,1,492_65_15_5,
2013-02-15,Sorghum - Retail,KG,cereals and tubers,5.8,ETB,Ethiopia,Amhara,1229,Ebinat,492,65,15,5,1,492_65_15_5,
2013-03-15,Sorghum - Retail,KG,cereals and tubers,5.7,ETB,Ethiopia,Amhara,1229,Ebinat,492,65,15,5,1,492_65_15_5,
2013-04-15,Sorghum - Retail,KG,cereals and tubers,5.8,ETB,Ethiopia,Amhara,1229,Ebinat,492,65,15,5,1,492_65_15_5,
2013-05-15,Sorghum - Retail,KG,cereals and tubers,6.9,ETB,Ethiopia,Amhara,1229,Ebinat,492,65,15,5,1,492_65_15_5,
2013-06-15,Sorghum - Retail,KG,cereals and tubers,7.2,ETB,Ethiopia,Amhara,1229,Ebinat,492,65,15,5,1,492_65_15_5,
2013-07-15,Sorghum - Retail,KG,cereals and tubers,7.0,ETB,Ethiopia,Amhara,1229,Ebinat,492,65,15,5,1,492_65_15_5,
2013-08-15,Sorghum - Retail,KG,cereals and tubers,7.12,ETB,Ethiopia,Amhara,1229,Ebinat,492,65,15,5,1,492_65_15_5,
2013-09-15,Sorghum - Retail,KG,cereals and tubers,8.2,ETB,Ethiopia,Amhara,1229,Ebinat,492,65,15,5,1,492_65_15_5,
2013-10-15,Sorghum - Retail,KG,cereals and tubers,8.2,ETB,Ethiopia,Amhara,1229,Ebinat,492,65,15,5,1,492_65_15_5,
2013-11-15,Sorghum - Retail,KG,cereals and tubers,8.2,ETB,Ethiopia,Amhara,1229,Ebinat,492,65,15,5,1,492_65_15_5,
2014-01-15,Sorghum - Retail,KG,cereals and tubers,7.5,ETB,Ethiopia,Amhara,1229,Ebinat,492,65,15,5,1,492_65_15_5,
2014-02-15,Sorghum - Retail,KG,cereals and tubers,7.0,ETB,Ethiopia,Amhara,1229,Ebinat,492,65,15,5,1,492_65_15_5,
2014-03-15,Sorghum - Retail,KG,cereals and tubers,6.5,ETB,Ethiopia,Amhara,1229,Ebinat,492,65,15,5,1,492_65_15_5,
2014-10-15,Sorghum - Retail,KG,cereals and tubers,7.5,ETB,Ethiopia,Amhara,1229,Ebinat,492,65,15,5,1,492_65_15_5,
2015-03-15,Sorghum - Retail,KG,cereals and tubers,7.6,ETB,Ethiopia,Amhara,1229,Ebinat,492,65,15,5,1,492_65_15_5,
2015-04-15,Sorghum - Retail,KG,cereals and tubers,7.8,ETB,Ethiopia,Amhara,1229,Ebinat,492,65,15,5,1,492_65_15_5,
2012-01-15,Wheat - Retail,KG,cereals and tubers,6.9,ETB,Ethiopia,Amhara,1229,Ebinat,492,84,15,5,1,492_84_15_5,
2012-02-15,Wheat - Retail,KG,cereals and tubers,7.3,ETB,Ethiopia,Amhara,1229,Ebinat,492,84,15,5,1,492_84_15_5,
2012-03-15,Wheat - Retail,KG,cereals and tubers,8.0,ETB,Ethiopia,Amhara,1229,Ebinat,492,84,15,5,1,492_84_15_5,
2012-04-15,Wheat - Retail,KG,cereals and tubers,8.0,ETB,Ethiopia,Amhara,1229,Ebinat,492,84,15,5,1,492_84_15_5,
2012-05-15,Wheat - Retail,KG,cereals and tubers,8.0,ETB,Ethiopia,Amhara,1229,Ebinat,492,84,15,5,1,492_84_15_5,
2012-06-15,Wheat - Retail,KG,cereals and tubers,8.05,ETB,Ethiopia,Amhara,1229,Ebinat,492,84,15,5,1,492_84_15_5,
2012-08-15,Wheat - Retail,KG,cereals and tubers,8.1,ETB,Ethiopia,Amhara,1229,Ebinat,492,84,15,5,1,492_84_15_5,
2012-09-15,Wheat - Retail,KG,cereals and tubers,8.2,ETB,Ethiopia,Amhara,1229,Ebinat,492,84,15,5,1,492_84_15_5,
2012-10-15,Wheat - Retail,KG,cereals and tubers,8.0,ETB,Ethiopia,Amhara,1229,Ebinat,492,84,15,5,1,492_84_15_5,
2012-11-15,Wheat - Retail,KG,cereals and tubers,8.05,ETB,Ethiopia,Amhara,1229,Ebinat,492,84,15,5,1,492_84_15_5,
2012-12-15,Wheat - Retail,KG,cereals and tubers,7.9,ETB,Ethiopia,Amhara,1229,Ebinat,492,84,15,5,1,492_84_15_5,
2013-01-15,Wheat - Retail,KG,cereals and tubers,7.2,ETB,Ethiopia,Amhara,1229,Ebinat,492,84,15,5,1,492_84_15_5,
2013-02-15,Wheat - Retail,KG,cereals and tubers,7.5,ETB,Ethiopia,Amhara,1229,Ebinat,492,84,15,5,1,492_84_15_5,
2013-03-15,Wheat - Retail,KG,cereals and tubers,7.45,ETB,Ethiopia,Amhara,1229,Ebinat,492,84,15,5,1,492_84_15_5,
2013-04-15,Wheat - Retail,KG,cereals and tubers,8.0,ETB,Ethiopia,Amhara,1229,Ebinat,492,84,15,5,1,492_84_15_5,
2013-05-15,Wheat - Retail,KG,cereals and tubers,7.6,ETB,Ethiopia,Amhara,1229,Ebinat,492,84,15,5,1,492_84_15_5,
2013-06-15,Wheat - Retail,KG,cereals and tubers,8.1,ETB,Ethiopia,Amhara,1229,Ebinat,492,84,15,5,1,492_84_15_5,
2013-07-15,Wheat - Retail,KG,cereals and tubers,8.25,ETB,Ethiopia,Amhara,1229,Ebinat,492,84,15,5,1,492_84_15_5,
2013-08-15,Wheat - Retail,KG,cereals and tubers,8.35,ETB,Ethiopia,Amhara,1229,Ebinat,492,84,15,5,1,492_84_15_5,
2013-09-15,Wheat - Retail,KG,cereals and tubers,8.4,ETB,Ethiopia,Amhara,1229,Ebinat,492,84,15,5,1,492_84_15_5,
2013-10-15,Wheat - Retail,KG,cereals and tubers,8.4,ETB,Ethiopia,Amhara,1229,Ebinat,492,84,15,5,1,492_84_15_5,
2013-11-15,Wheat - Retail,KG,cereals and tubers,8.8,ETB,Ethiopia,Amhara,1229,Ebinat,492,84,15,5,1,492_84_15_5,
2014-01-15,Wheat - Retail,KG,cereals and tubers,8.5,ETB,Ethiopia,Amhara,1229,Ebinat,492,84,15,5,1,492_84_15_5,
2014-02-15,Wheat - Retail,KG,cereals and tubers,8.75,ETB,Ethiopia,Amhara,1229,Ebinat,492,84,15,5,1,492_84_15_5,
2014-03-15,Wheat - Retail,KG,cereals and tubers,8.25,ETB,Ethiopia,Amhara,1229,Ebinat,492,84,15,5,1,492_84_15_5,
2014-05-15,Wheat - Retail,KG,cereals and tubers,9.0,ETB,Ethiopia,Amhara,1229,Ebinat,492,84,15,5,1,492_84_15_5,
2014-06-15,Wheat - Retail,KG,cereals and tubers,9.0,ETB,Ethiopia,Amhara,1229,Ebinat,492,84,15,5,1,492_84_15_5,
2014-07-15,Wheat - Retail,KG,cereals and tubers,9.0,ETB,Ethiopia,Amhara,1229,Ebinat,492,84,15,5,1,492_84_15_5,
2014-08-15,Wheat - Retail,KG,cereals and tubers,9.0,ETB,Ethiopia,Amhara,1229,Ebinat,492,84,15,5,1,492_84_15_5,
2014-09-15,Wheat - Retail,KG,cereals and tubers,9.63,ETB,Ethiopia,Amhara,1229,Ebinat,492,84,15,5,1,492_84_15_5,
2014-10-15,Wheat - Retail,KG,cereals and tubers,9.2,ETB,Ethiopia,Amhara,1229,Ebinat,492,84,15,5,1,492_84_15_5,
2014-11-15,Wheat - Retail,KG,cereals and tubers,9.1,ETB,Ethiopia,Amhara,1229,Ebinat,492,84,15,5,1,492_84_15_5,
2015-02-15,Wheat - Retail,KG,cereals and tubers,8.7,ETB,Ethiopia,Amhara,1229,Ebinat,492,84,15,5,1,492_84_15_5,
2015-03-15,Wheat - Retail,KG,cereals and tubers,9.1,ETB,Ethiopia,Amhara,1229,Ebinat,492,84,15,5,1,492_84_15_5,
2015-04-15,Wheat - Retail,KG,cereals and tubers,10.0,ETB,Ethiopia,Amhara,1229,Ebinat,492,84,15,5,1,492_84_15_5,
2014-02-15,Lentils - Retail,KG,pulses and nuts,12.5,ETB,Ethiopia,Amhara,1229,Ebinat,492,108,15,5,5,492_108_15_5,
2014-03-15,Lentils - Retail,KG,pulses and nuts,13.0,ETB,Ethiopia,Amhara,1229,Ebinat,492,108,15,5,5,492_108_15_5,
2014-01-15,"Peas (green, dry) - Retail",KG,pulses and nuts,6.8,ETB,Ethiopia,Amhara,1229,Ebinat,492,212,15,5,5,492_212_15_5,
2014-02-15,"Peas (green, dry) - Retail",KG,pulses and nuts,7.0,ETB,Ethiopia,Amhara,1229,Ebinat,492,212,15,5,5,492_212_15_5,
2014-03-15,"Peas (green, dry) - Retail",KG,pulses and nuts,7.0,ETB,Ethiopia,Amhara,1229,Ebinat,492,212,15,5,5,492_212_15_5,
2014-10-15,"Peas (green, dry) - Retail",KG,pulses and nuts,7.0,ETB,Ethiopia,Amhara,1229,Ebinat,492,212,15,5,5,492_212_15_5,
2014-11-15,"Peas (green, dry) - Retail",KG,pulses and nuts,7.0,ETB,Ethiopia,Amhara,1229,Ebinat,492,212,15,5,5,492_212_15_5,
2015-03-15,"Peas (green, dry) - Retail",KG,pulses and nuts,7.0,ETB,Ethiopia,Amhara,1229,Ebinat,492,212,15,5,5,492_212_15_5,
2015-04-15,"Peas (green, dry) - Retail",KG,pulses and nuts,7.5,ETB,Ethiopia,Amhara,1229,Ebinat,492,212,15,5,5,492_212_15_5,
2014-02-15,Chickpeas - Retail,KG,pulses and nuts,8.5,ETB,Ethiopia,Amhara,1229,Ebinat,492,244,15,5,5,492_244_15_5,
2014-03-15,Chickpeas - Retail,KG,pulses and nuts,7.0,ETB,Ethiopia,Amhara,1229,Ebinat,492,244,15,5,5,492_244_15_5,
2015-03-15,Chickpeas - Retail,KG,pulses and nuts,8.1,ETB,Ethiopia,Amhara,1229,Ebinat,492,244,15,5,5,492_244_15_5,
2015-04-15,Chickpeas - Retail,KG,pulses and nuts,9.0,ETB,Ethiopia,Amhara,1229,Ebinat,492,244,15,5,5,492_244_15_5,
2014-01-15,"Beans (fava, dry) - Retail",KG,pulses and nuts,6.2,ETB,Ethiopia,Amhara,1229,Ebinat,492,385,15,5,5,492_385_15_5,
2014-02-15,"Beans (fava, dry) - Retail",KG,pulses and nuts,7.0,ETB,Ethiopia,Amhara,1229,Ebinat,492,385,15,5,5,492_385_15_5,
2014-03-15,"Beans (fava, dry) - Retail",KG,pulses and nuts,7.0,ETB,Ethiopia,Amhara,1229,Ebinat,492,385,15,5,5,492_385_15_5,
2014-04-15,"Beans (fava, dry) - Retail",KG,pulses and nuts,7.4,ETB,Ethiopia,Amhara,1229,Ebinat,492,385,15,5,5,492_385_15_5,
2014-05-15,"Beans (fava, dry) - Retail",KG,pulses and nuts,7.0,ETB,Ethiopia,Amhara,1229,Ebinat,492,385,15,5,5,492_385_15_5,
2014-06-15,"Beans (fava, dry) - Retail",KG,pulses and nuts,7.0,ETB,Ethiopia,Amhara,1229,Ebinat,492,385,15,5,5,492_385_15_5,
2014-07-15,"Beans (fava, dry) - Retail",KG,pulses and nuts,7.0,ETB,Ethiopia,Amhara,1229,Ebinat,492,385,15,5,5,492_385_15_5,
2014-08-15,"Beans (fava, dry) - Retail",KG,pulses and nuts,7.5,ETB,Ethiopia,Amhara,1229,Ebinat,492,385,15,5,5,492_385_15_5,
2014-09-15,"Beans (fava, dry) - Retail",KG,pulses and nuts,9.6,ETB,Ethiopia,Amhara,1229,Ebinat,492,385,15,5,5,492_385_15_5,
2014-10-15,"Beans (fava, dry) - Retail",KG,pulses and nuts,6.9,ETB,Ethiopia,Amhara,1229,Ebinat,492,385,15,5,5,492_385_15_5,
2014-11-15,"Beans (fava, dry) - Retail",KG,pulses and nuts,6.8,ETB,Ethiopia,Amhara,1229,Ebinat,492,385,15,5,5,492_385_15_5,
2015-03-15,"Beans (fava, dry) - Retail",KG,pulses and nuts,6.8,ETB,Ethiopia,Amhara,1229,Ebinat,492,385,15,5,5,492_385_15_5,
2015-04-15,"Beans (fava, dry) - Retail",KG,pulses and nuts,7.2,ETB,Ethiopia,Amhara,1229,Ebinat,492,385,15,5,5,492_385_15_5,
2007-01-15,Wheat - Retail,KG,cereals and tubers,2.3,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2007-02-15,Wheat - Retail,KG,cereals and tubers,2.3,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2007-03-15,Wheat - Retail,KG,cereals and tubers,2.3,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2007-04-15,Wheat - Retail,KG,cereals and tubers,2.2,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2007-05-15,Wheat - Retail,KG,cereals and tubers,2.3,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2007-06-15,Wheat - Retail,KG,cereals and tubers,2.0,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2007-07-15,Wheat - Retail,KG,cereals and tubers,2.2,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2007-08-15,Wheat - Retail,KG,cereals and tubers,2.5,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2007-09-15,Wheat - Retail,KG,cereals and tubers,2.8,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2007-10-15,Wheat - Retail,KG,cereals and tubers,2.25,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2007-11-15,Wheat - Retail,KG,cereals and tubers,1.95,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2007-12-15,Wheat - Retail,KG,cereals and tubers,2.3,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2008-01-15,Wheat - Retail,KG,cereals and tubers,3.25,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2008-02-15,Wheat - Retail,KG,cereals and tubers,4.55,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2008-03-15,Wheat - Retail,KG,cereals and tubers,3.78,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2008-04-15,Wheat - Retail,KG,cereals and tubers,3.8,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2008-05-15,Wheat - Retail,KG,cereals and tubers,4.72,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2008-06-15,Wheat - Retail,KG,cereals and tubers,5.6,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2008-07-15,Wheat - Retail,KG,cereals and tubers,5.5,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2008-08-15,Wheat - Retail,KG,cereals and tubers,6.0,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2008-09-15,Wheat - Retail,KG,cereals and tubers,5.5,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2008-10-15,Wheat - Retail,KG,cereals and tubers,5.31,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2008-11-15,Wheat - Retail,KG,cereals and tubers,4.2,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2008-12-15,Wheat - Retail,KG,cereals and tubers,4.4,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2009-01-15,Wheat - Retail,KG,cereals and tubers,4.2,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2009-02-15,Wheat - Retail,KG,cereals and tubers,4.3,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2009-03-15,Wheat - Retail,KG,cereals and tubers,4.6,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2009-04-15,Wheat - Retail,KG,cereals and tubers,4.15,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2009-05-15,Wheat - Retail,KG,cereals and tubers,5.34,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2009-06-15,Wheat - Retail,KG,cereals and tubers,4.3,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2009-07-15,Wheat - Retail,KG,cereals and tubers,4.6,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2009-08-15,Wheat - Retail,KG,cereals and tubers,4.5,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2009-09-15,Wheat - Retail,KG,cereals and tubers,4.8,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2009-10-15,Wheat - Retail,KG,cereals and tubers,4.75,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2009-11-15,Wheat - Retail,KG,cereals and tubers,3.2,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2009-12-15,Wheat - Retail,KG,cereals and tubers,3.0,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2010-01-15,Wheat - Retail,KG,cereals and tubers,3.4,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2010-02-15,Wheat - Retail,KG,cereals and tubers,3.5,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2010-03-15,Wheat - Retail,KG,cereals and tubers,3.5,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2010-04-15,Wheat - Retail,KG,cereals and tubers,3.5,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2010-05-15,Wheat - Retail,KG,cereals and tubers,3.5,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2010-06-15,Wheat - Retail,KG,cereals and tubers,3.5,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2010-07-15,Wheat - Retail,KG,cereals and tubers,3.7,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2010-08-15,Wheat - Retail,KG,cereals and tubers,3.5,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2010-09-15,Wheat - Retail,KG,cereals and tubers,3.5,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2010-10-15,Wheat - Retail,KG,cereals and tubers,3.5,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2010-11-15,Wheat - Retail,KG,cereals and tubers,3.65,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2010-12-15,Wheat - Retail,KG,cereals and tubers,3.5,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2011-01-15,Wheat - Retail,KG,cereals and tubers,4.5,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2011-02-15,Wheat - Retail,KG,cereals and tubers,4.6,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2011-03-15,Wheat - Retail,KG,cereals and tubers,4.7,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2011-04-15,Wheat - Retail,KG,cereals and tubers,6.3,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2011-05-15,Wheat - Retail,KG,cereals and tubers,6.6,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2011-06-15,Wheat - Retail,KG,cereals and tubers,6.6,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2011-07-15,Wheat - Retail,KG,cereals and tubers,6.75,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2011-08-15,Wheat - Retail,KG,cereals and tubers,6.75,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2011-11-15,Wheat - Retail,KG,cereals and tubers,6.8,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2012-01-15,Wheat - Retail,KG,cereals and tubers,5.8,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2012-02-15,Wheat - Retail,KG,cereals and tubers,6.5,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2012-03-15,Wheat - Retail,KG,cereals and tubers,6.6,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2012-04-15,Wheat - Retail,KG,cereals and tubers,6.8,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2012-05-15,Wheat - Retail,KG,cereals and tubers,6.6,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2012-06-15,Wheat - Retail,KG,cereals and tubers,6.2,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2012-07-15,Wheat - Retail,KG,cereals and tubers,6.25,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2012-08-15,Wheat - Retail,KG,cereals and tubers,6.4,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2012-09-15,Wheat - Retail,KG,cereals and tubers,6.7,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2012-10-15,Wheat - Retail,KG,cereals and tubers,6.6,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2012-11-15,Wheat - Retail,KG,cereals and tubers,6.7,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2013-01-15,Wheat - Retail,KG,cereals and tubers,5.8,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2013-02-15,Wheat - Retail,KG,cereals and tubers,5.85,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2013-03-15,Wheat - Retail,KG,cereals and tubers,6.3,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2013-05-15,Wheat - Retail,KG,cereals and tubers,7.0,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2013-06-15,Wheat - Retail,KG,cereals and tubers,7.0,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2013-07-15,Wheat - Retail,KG,cereals and tubers,7.2,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2013-08-15,Wheat - Retail,KG,cereals and tubers,7.5,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2013-09-15,Wheat - Retail,KG,cereals and tubers,7.7,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2013-10-15,Wheat - Retail,KG,cereals and tubers,9.3,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2013-11-15,Wheat - Retail,KG,cereals and tubers,6.2,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2014-02-15,Wheat - Retail,KG,cereals and tubers,6.2,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2014-12-15,Wheat - Retail,KG,cereals and tubers,9.05,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2015-02-15,Wheat - Retail,KG,cereals and tubers,7.15,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2015-03-15,Wheat - Retail,KG,cereals and tubers,7.65,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2015-04-15,Wheat - Retail,KG,cereals and tubers,7.5,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2015-05-15,Wheat - Retail,KG,cereals and tubers,7.5,ETB,Ethiopia,Amhara,1229,Mota,496,84,15,5,1,496_84_15_5,
2014-02-15,Lentils - Retail,KG,pulses and nuts,15.0,ETB,Ethiopia,Amhara,1229,Mota,496,108,15,5,5,496_108_15_5,
2014-12-15,Lentils - Retail,KG,pulses and nuts,17.0,ETB,Ethiopia,Amhara,1229,Mota,496,108,15,5,5,496_108_15_5,
2015-03-15,Lentils - Retail,KG,pulses and nuts,15.0,ETB,Ethiopia,Amhara,1229,Mota,496,108,15,5,5,496_108_15_5,
2014-02-15,"Peas (green, dry) - Retail",KG,pulses and nuts,9.3,ETB,Ethiopia,Amhara,1229,Mota,496,212,15,5,5,496_212_15_5,
2014-12-15,"Peas (green, dry) - Retail",KG,pulses and nuts,9.4,ETB,Ethiopia,Amhara,1229,Mota,496,212,15,5,5,496_212_15_5,
2015-02-15,"Peas (green, dry) - Retail",KG,pulses and nuts,11.4,ETB,Ethiopia,Amhara,1229,Mota,496,212,15,5,5,496_212_15_5,
2015-03-15,"Peas (green, dry) - Retail",KG,pulses and nuts,11.45,ETB,Ethiopia,Amhara,1229,Mota,496,212,15,5,5,496_212_15_5,
2015-04-15,"Peas (green, dry) - Retail",KG,pulses and nuts,13.0,ETB,Ethiopia,Amhara,1229,Mota,496,212,15,5,5,496_212_15_5,
2014-02-15,Chickpeas - Retail,KG,pulses and nuts,10.5,ETB,Ethiopia,Amhara,1229,Mota,496,244,15,5,5,496_244_15_5,
2014-12-15,Chickpeas - Retail,KG,pulses and nuts,9.35,ETB,Ethiopia,Amhara,1229,Mota,496,244,15,5,5,496_244_15_5,
2015-03-15,Chickpeas - Retail,KG,pulses and nuts,11.55,ETB,Ethiopia,Amhara,1229,Mota,496,244,15,5,5,496_244_15_5,
2015-04-15,Chickpeas - Retail,KG,pulses and nuts,11.1,ETB,Ethiopia,Amhara,1229,Mota,496,244,15,5,5,496_244_15_5,
2015-05-15,Barley - Retail,100 KG,cereals and tubers,680.0,ETB,Ethiopia,Amhara,1229,Mota,496,307,15,9,1,496_307_15_9,
2014-12-15,"Beans (fava, dry) - Retail",KG,pulses and nuts,9.1,ETB,Ethiopia,Amhara,1229,Mota,496,385,15,5,5,496_385_15_5,
2015-03-15,"Beans (fava, dry) - Retail",KG,pulses and nuts,9.8,ETB,Ethiopia,Amhara,1229,Mota,496,385,15,5,5,496_385_15_5,
2015-04-15,"Beans (fava, dry) - Retail",KG,pulses and nuts,9.8,ETB,Ethiopia,Amhara,1229,Mota,496,385,15,5,5,496_385_15_5,
