,date,ML1,ADM0_EN,ADM1_EN,ADM2_EN
522,2012-04-01,1.0,Malawi,Northern,Mzuzu City
545,2012-04-01,2.0,Malawi,Southern,Neno
524,2012-04-01,1.0,Malawi,Northern,Nkhata Bay
525,2012-04-01,1.0,Malawi,Central,Nkhotakota
546,2012-04-01,2.0,Malawi,Southern,Nsanje
527,2012-04-01,1.0,Malawi,Central,Ntcheu
528,2012-04-01,1.0,Malawi,Central,Ntchisi
548,2012-04-01,2.0,Malawi,Southern,Phalombe
530,2012-04-01,1.0,Malawi,Northern,Rumphi
531,2012-04-01,1.0,Malawi,Central,Salima
549,2012-04-01,2.0,Malawi,Southern,Thyolo
550,2012-04-01,2.0,Malawi,Southern,Zomba
534,2012-04-01,1.0,Malawi,Southern,Zomba City
2839,2012-04-01,,Malawi,Northern,Likoma
572,2012-10-01,2.0,Malawi,Southern,Balaka
573,2012-10-01,2.0,Malawi,Southern,Blantyre
1914,2012-10-01,3.0,Malawi,Southern,Blantyre City
574,2012-10-01,2.0,Malawi,Southern,Chikwawa
1916,2012-10-01,3.0,Malawi,Southern,Chiradzulu
553,2012-10-01,1.0,Malawi,Northern,Chitipa
554,2012-10-01,1.0,Malawi,Central,Dedza
555,2012-10-01,1.0,Malawi,Central,Dowa
556,2012-10-01,1.0,Malawi,Northern,Karonga
557,2012-10-01,1.0,Malawi,Central,Kasungu
559,2012-10-01,1.0,Malawi,Central,Lilongwe
560,2012-10-01,1.0,Malawi,Central,Lilongwe City
2702,2012-10-01,2.0,Malawi,Southern,Machinga
561,2012-10-01,1.0,Malawi,Southern,Mangochi
562,2012-10-01,1.0,Malawi,Central,Mchinji
581,2012-10-01,2.0,Malawi,Southern,Mulanje
582,2012-10-01,2.0,Malawi,Southern,Mwanza
563,2012-10-01,1.0,Malawi,Northern,Mzimba
564,2012-10-01,1.0,Malawi,Northern,Mzuzu City
583,2012-10-01,2.0,Malawi,Southern,Neno
566,2012-10-01,1.0,Malawi,Northern,Nkhata Bay
567,2012-10-01,1.0,Malawi,Central,Nkhotakota
585,2012-10-01,2.0,Malawi,Southern,Nsanje
586,2012-10-01,2.0,Malawi,Central,Ntcheu
569,2012-10-01,1.0,Malawi,Central,Ntchisi
588,2012-10-01,2.0,Malawi,Southern,Phalombe
570,2012-10-01,1.0,Malawi,Northern,Rumphi
589,2012-10-01,2.0,Malawi,Central,Salima
1920,2012-10-01,3.0,Malawi,Southern,Thyolo
591,2012-10-01,2.0,Malawi,Southern,Zomba
592,2012-10-01,2.0,Malawi,Southern,Zomba City
558,2012-10-01,1.0,Malawi,Northern,Likoma
621,2013-01-01,2.0,Malawi,Southern,Balaka
622,2013-01-01,2.0,Malawi,Southern,Blantyre
623,2013-01-01,2.0,Malawi,Southern,Blantyre City
1947,2013-01-01,3.0,Malawi,Southern,Chikwawa
625,2013-01-01,2.0,Malawi,Southern,Chiradzulu
595,2013-01-01,1.0,Malawi,Northern,Chitipa
596,2013-01-01,1.0,Malawi,Central,Dedza
597,2013-01-01,1.0,Malawi,Central,Dowa
598,2013-01-01,1.0,Malawi,Northern,Karonga
599,2013-01-01,1.0,Malawi,Central,Kasungu
601,2013-01-01,1.0,Malawi,Central,Lilongwe
602,2013-01-01,1.0,Malawi,Central,Lilongwe City
629,2013-01-01,2.0,Malawi,Southern,Machinga
604,2013-01-01,1.0,Malawi,Southern,Mangochi
605,2013-01-01,1.0,Malawi,Central,Mchinji
631,2013-01-01,2.0,Malawi,Southern,Mulanje
632,2013-01-01,2.0,Malawi,Southern,Mwanza
608,2013-01-01,1.0,Malawi,Northern,Mzimba
609,2013-01-01,1.0,Malawi,Northern,Mzuzu City
633,2013-01-01,2.0,Malawi,Southern,Neno
611,2013-01-01,1.0,Malawi,Northern,Nkhata Bay
612,2013-01-01,1.0,Malawi,Central,Nkhotakota
635,2013-01-01,2.0,Malawi,Southern,Nsanje
636,2013-01-01,2.0,Malawi,Central,Ntcheu
615,2013-01-01,1.0,Malawi,Central,Ntchisi
638,2013-01-01,2.0,Malawi,Southern,Phalombe
617,2013-01-01,1.0,Malawi,Northern,Rumphi
639,2013-01-01,2.0,Malawi,Central,Salima
640,2013-01-01,2.0,Malawi,Southern,Thyolo
641,2013-01-01,2.0,Malawi,Southern,Zomba
642,2013-01-01,2.0,Malawi,Southern,Zomba City
